id_point,building_id,last_updated,first_updated,device,objectId,name_point,description,units,tagged_units,raw_unit_id,value,type,point_type_id,measurement_id,datasource_hash,topic,equip_id,id_bdg,name_bdg,equip_type_abbr,equip_type_name,area_served_desc,tags
209238,259,1535773500000.0,1517461200000.0,,,,Boiler 3_Config: Application Type,,,23,Heating HW,Virtual,434,18,17eee5ea68a4bc0092f5a341092fa810,nyserda+0000082294+boiler3+Boiler 3_Config: Application Type,19852,259,82294,BLR,Boiler,,"['boiler', 'hvac']"
209240,259,1535773500000.0,1520952300000.0,,,,Boiler 3_Heating HW Enable,On/Off,,20,No,Command,166,11,87f7e6cd1f351d59305b0c51b684ec5e,nyserda+0000082294+boiler3+Boiler 3_Heating HW Enable,19852,259,82294,BLR,Boiler,,"['boiler', 'hvac']"
209243,259,1535773500000.0,1520952300000.0,,,,Boiler 3_Heating HW Temp Setpoint: Active,F,,2,140,Hot Water Supply Temperature Setpoint,131,1,acbd4264563cd318b90bcf83fba45273,nyserda+0000082294+boiler3+Boiler 3_Heating HW Temp Setpoint: Active,19852,259,82294,BLR,Boiler,,"['boiler', 'hvac']"
209245,259,1535773500000.0,1520952300000.0,,,,Boiler 3_Heating HW Temp: Entering,F,,2,59.2,Hot Water Return Temperature,92,1,89ac0473385e8db6a6f922b0dcd818c7,nyserda+0000082294+boiler3+Boiler 3_Heating HW Temp: Entering,19852,259,82294,BLR,Boiler,,"['boiler', 'hvac']"
209235,259,1535773500000.0,1520952300000.0,,,,Boiler 3_Alarm Status,,,23,Normal,Virtual,434,18,95c5240606ae1c63b9eba91f5a06c1a8,nyserda+0000082294+boiler3+Boiler 3_Alarm Status,19852,259,82294,BLR,Boiler,,"['boiler', 'hvac']"
209236,259,1535773500000.0,1520952300000.0,,,,Boiler 3_Boiler Operating Capacity,,,23,0,Virtual,434,18,2934f52863d5a18fee5db81591e067d5,nyserda+0000082294+boiler3+Boiler 3_Boiler Operating Capacity,19852,259,82294,BLR,Boiler,,"['boiler', 'hvac']"
209237,259,1535773500000.0,1520952300000.0,,,,Boiler 3_Boiler Status,On/Off,,20,Off,Status,121,11,703df9f6d1f609b692a47849f3e007d9,nyserda+0000082294+boiler3+Boiler 3_Boiler Status,19852,259,82294,BLR,Boiler,,"['boiler', 'hvac']"
209241,259,1535773500000.0,1520952300000.0,,,,Boiler 3_Heating HW Flow Status,On/Off,,20,No,Status,121,11,7990932070d9eeb82472119d819963dc,nyserda+0000082294+boiler3+Boiler 3_Heating HW Flow Status,19852,259,82294,BLR,Boiler,,"['boiler', 'hvac']"
209242,259,1535773500000.0,1520952300000.0,,,,Boiler 3_Heating HW Pump Output,On/Off,,20,Off,Status,121,11,7844572dd16c7fd0e312ca12c7462e0a,nyserda+0000082294+boiler3+Boiler 3_Heating HW Pump Output,19852,259,82294,BLR,Boiler,,"['boiler', 'hvac']"
209244,259,1535773500000.0,1520952300000.0,,,,Boiler 3_Heating HW Temp: Delta T,F,,2,13.4,Hot Water Differential Temperature,95,1,0dd493969d67fb72f25b440da802702a,nyserda+0000082294+boiler3+Boiler 3_Heating HW Temp: Delta T,19852,259,82294,BLR,Boiler,,"['boiler', 'hvac']"
209239,259,1535773500000.0,1517461200000.0,,,,Boiler 3_Config: Boiler Type,,,23,Other,Virtual,434,18,7c69f32c303c3fce957ea399a594a5db,nyserda+0000082294+boiler3+Boiler 3_Config: Boiler Type,19852,259,82294,BLR,Boiler,,"['boiler', 'hvac']"
209246,259,1535773500000.0,1520952300000.0,,,,Boiler 3_Heating HW Temp: Leaving,F,,2,72.6,Hot Water Supply Temperature,88,1,9f7b10534d435e71be5fbf70f25905a9,nyserda+0000082294+boiler3+Boiler 3_Heating HW Temp: Leaving,19852,259,82294,BLR,Boiler,,"['boiler', 'hvac']"
