id_point,building_id,last_updated,first_updated,device,objectId,name_point,description,units,tagged_units,raw_unit_id,value,type,point_type_id,measurement_id,datasource_hash,topic,equip_id,id_bdg,name_bdg,equip_type_abbr,equip_type_name,area_served_desc,tags
283200,426,1606797900000.0,1512104400000.0,,,480 W 42nd St - Signature Theatre DhwPlant DHWBypVlv,,%,%,3,0.0,Hot Water Bypass Valve Position,402,7,34dac7402e80c006c7519b31afcedd7b,nyserda+000076513+domesticHotWaterPlant+480 W 42nd St - Signature Theatre DhwPlant DHWBypVlv,26938,426,76513,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
283201,426,1606797900000.0,1512104400000.0,,,480 W 42nd St - Signature Theatre DhwPlant DHWFlow,,gpm,gpm,8,43.14,Hot Water Supply Flow,115,5,309a6cf1e3cacabae12c3ae45eca8db2,nyserda+000076513+domesticHotWaterPlant+480 W 42nd St - Signature Theatre DhwPlant DHWFlow,26938,426,76513,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
283436,426,1606797900000.0,1512104400000.0,,,480 W 42nd St - Signature Theatre HwPlant HWBypVlv,,%,%,3,100.0,Hot Water Bypass Valve Position,402,7,7605fcd325e9de1966915a741aabbbc4,nyserda+000076513+hotWaterPlant+480 W 42nd St - Signature Theatre HwPlant HWBypVlv,26961,426,76513,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
283441,426,1606797900000.0,1512104400000.0,,,480 W 42nd St - Signature Theatre HwPlant HWSTemp,,F,f,2,158.66,Hot Water Supply Temperature,88,1,94350ac3b8cc2e5c0834b543fd1b15fc,nyserda+000076513+hotWaterPlant+480 W 42nd St - Signature Theatre HwPlant HWSTemp,26961,426,76513,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
283440,426,1606797900000.0,1512104400000.0,,,480 W 42nd St - Signature Theatre HwPlant HWRTemp,,F,f,2,158.91,Hot Water Return Temperature,92,1,63afce92bc4aec386394eac5725a86f0,nyserda+000076513+hotWaterPlant+480 W 42nd St - Signature Theatre HwPlant HWRTemp,26961,426,76513,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
283439,426,1606797900000.0,1512104400000.0,,,480 W 42nd St - Signature Theatre HwPlant HWFlow,,gpm,gpm,8,193.29,Hot Water Supply Flow,115,5,172610bd9df27d767c0a03f449abf05d,nyserda+000076513+hotWaterPlant+480 W 42nd St - Signature Theatre HwPlant HWFlow,26961,426,76513,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
283438,426,1606797900000.0,1512104400000.0,,,480 W 42nd St - Signature Theatre HwPlant HWEnable,,On/Off,on/off,20,0.0,Command,166,11,83e313fd65bf62d27b2f8b074b5453e6,nyserda+000076513+hotWaterPlant+480 W 42nd St - Signature Theatre HwPlant HWEnable,26961,426,76513,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
283437,426,1606797900000.0,1512104400000.0,,,480 W 42nd St - Signature Theatre HwPlant HWDP,,psi,psi,5,0.84,Hot Water Differential Pressure,107,3,5cb0f0d830065ffc12ad2b3d9877a2eb,nyserda+000076513+hotWaterPlant+480 W 42nd St - Signature Theatre HwPlant HWDP,26961,426,76513,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
283435,426,1606797900000.0,1512104400000.0,,,480 W 42nd St - Signature Theatre HwPlant HWBTU,,BTU,btu,14,24384.53,Electric Consumption,178,14,6d57f7bc190039b9d6b9fbdffabf6a66,nyserda+000076513+hotWaterPlant+480 W 42nd St - Signature Theatre HwPlant HWBTU,26961,426,76513,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
283442,426,1606797900000.0,1512104400000.0,,,480 W 42nd St - Signature Theatre HwPlant HWTons,,tons,tons,33,2.03,Real Power,221,13,32d4177b8c5a8d7bbe84c3fe544d2269,nyserda+000076513+hotWaterPlant+480 W 42nd St - Signature Theatre HwPlant HWTons,26961,426,76513,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
