id_point,building_id,last_updated,first_updated,device,objectId,name_point,description,units,tagged_units,raw_unit_id,value,type,point_type_id,measurement_id,datasource_hash,topic,equip_id,id_bdg,name_bdg,equip_type_abbr,equip_type_name,area_served_desc,tags
310210,441,1560485100000.0,1551722400000.0,,,245 E 149th St. HHW Supply  Supply Temp,,F,f,2,88.59,Hot Water Supply Temperature,88,1,f03c1ee5e3ef5145ba31fbc7ac386a92,nyserda+0000088737+hotWaterPlant+245 E 149th St. HHW Supply  Supply Temp,28803,441,88737,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
310211,441,1609476300000.0,1547400600000.0,,,245 E 149th St. Roof Boiler Plant HW Pump-5 HW Pump Status [5],,?,?,23,AAAB,Virtual,434,18,1e8cc9105925fcc33ba8e320ff8af95b,nyserda+0000088737+hotWaterPlant+245 E 149th St. Roof Boiler Plant HW Pump-5 HW Pump Status [5],28803,441,88737,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
310212,441,1609476300000.0,1561953600000.0,,,245 E 149th St. Roof Boiler Plant Loop DHW DHW Loop Supply Temperature,,F,f,2,122.26,Hot Water Supply Temperature,88,1,c027d74660ee1fb1880154f3d3a193ea,nyserda+0000088737+hotWaterPlant+245 E 149th St. Roof Boiler Plant Loop DHW DHW Loop Supply Temperature,28803,441,88737,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
310213,441,1609476300000.0,1561953600000.0,,,245 E 149th St. Roof Boiler Plant Loop Hot Water Hot Water Loop Return Temperature - 235/255,,F,f,2,131.52,Hot Water Return Temperature,92,1,1a20b33f992c2c49fdd71651a626a620,nyserda+0000088737+hotWaterPlant+245 E 149th St. Roof Boiler Plant Loop Hot Water Hot Water Loop Return Temperature - 235/255,28803,441,88737,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
310214,441,1609476300000.0,1561953600000.0,,,245 E 149th St. Roof Boiler Plant Loop Hot Water Hot Water Loop Return Temperature - 245,,F,f,2,131.52,Hot Water Return Temperature,92,1,f66e9054e43ffdba67de9352997961cc,nyserda+0000088737+hotWaterPlant+245 E 149th St. Roof Boiler Plant Loop Hot Water Hot Water Loop Return Temperature - 245,28803,441,88737,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
310215,441,1609476300000.0,1562249700000.0,,,245 E 149th St. Roof Boiler Plant Loop Hot Water Hot Water Loop Supply Temperature - 235/255,,F,f,2,141.72,Hot Water Supply Temperature,88,1,d411648d99432b9f5a4ff4d28870084c,nyserda+0000088737+hotWaterPlant+245 E 149th St. Roof Boiler Plant Loop Hot Water Hot Water Loop Supply Temperature - 235/255,28803,441,88737,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
310216,441,1609476300000.0,1561953600000.0,,,245 E 149th St. Roof Boiler Plant Loop Hot Water Hot Water Loop Supply Temperature - 245,,F,f,2,141.84,Hot Water Supply Temperature,88,1,4147ce3e367dbca3a681d4b5c1e4da9a,nyserda+0000088737+hotWaterPlant+245 E 149th St. Roof Boiler Plant Loop Hot Water Hot Water Loop Supply Temperature - 245,28803,441,88737,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
310217,441,1609476300000.0,1547400600000.0,,,245 E 149th St. Roof Boiler Plant Pump DHW Loop DHW Pump Status,,?,?,23,AAAB,Virtual,434,18,88138e31ab6e30ae559f57fb5bfedaca,nyserda+0000088737+hotWaterPlant+245 E 149th St. Roof Boiler Plant Pump DHW Loop DHW Pump Status,28803,441,88737,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
310218,441,1609476300000.0,1547400600000.0,,,245 E 149th St. Roof Boiler Plant Sensor - Heat Trace Heat Trace 2 Status,,?,?,23,AAAA,Virtual,434,18,caf0adb454db4a50a7cb04613f36041a,nyserda+0000088737+hotWaterPlant+245 E 149th St. Roof Boiler Plant Sensor - Heat Trace Heat Trace 2 Status,28803,441,88737,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
310219,441,1609476300000.0,1561953600000.0,,,245 E 149th St. Roof Boiler Plant Sensor Status DHW Supply Temperature - Device Status,,?,?,23,1,Virtual,434,18,a136213524f6538d05b29a4bbe6ac56b,nyserda+0000088737+hotWaterPlant+245 E 149th St. Roof Boiler Plant Sensor Status DHW Supply Temperature - Device Status,28803,441,88737,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
