id_point,building_id,last_updated,first_updated,device,objectId,name_point,description,units,tagged_units,raw_unit_id,value,type,point_type_id,measurement_id,datasource_hash,topic,equip_id,id_bdg,name_bdg,equip_type_abbr,equip_type_name,area_served_desc,tags
194022,109,1568434500000.0,1536637500000.0,,,,Hot Water Lockout Status,On/Off,,20,FALSE,Status,121,11,0ccf1842a7ca627a08116caac5caf58e,nyserda+0000088776+hotWaterPlant+Hot Water Lockout Status,17332,109,88776,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
194021,109,1568434500000.0,1536637500000.0,,,,Hot Water Heating Valve.1,%,,3,0,Heating Coil Valve Position,258,7,f424c4f06e95d6d8c3512e395c529ceb,nyserda+0000088776+hotWaterPlant+Hot Water Heating Valve.1,17332,109,88776,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
194018,109,1568434500000.0,1536637500000.0,,,,Hot Water Heat Setpoint,F,,2,50,Hot Water Supply Temperature Setpoint,131,1,7df7d23e0f833d9cd777da12910f582f,nyserda+0000088776+hotWaterPlant+Hot Water Heat Setpoint,17332,109,88776,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
194017,109,1568434508000.0,1536637500000.0,,,,High Temerature Heating Loop Supply Temperature,F,,2,143.68,Hot Water Supply Temperature,88,1,c640fc5df82fe81c9c9b4814b01997e5,nyserda+0000088776+hotWaterPlant+High Temerature Heating Loop Supply Temperature,17332,109,88776,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
194020,109,1575817201000.0,1532444400000.0,,,,Hot Water Heating Valve,%,,3,92.17,Heating Coil Valve Position,258,7,f7f9a229ff76cca81b25d934048395f7,nyserda+0000088776+hotWaterPlant+Hot Water Heating Valve,17332,109,88776,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
194019,109,1568434500000.0,1536637500000.0,,,,Hot Water Heat Setpoint.1,F,,2,90,Hot Water Supply Temperature Setpoint,131,1,b39fa63653e9c7a23c3adf24ffea0ad8,nyserda+0000088776+hotWaterPlant+Hot Water Heat Setpoint.1,17332,109,88776,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
194016,109,1568434508000.0,1536637500000.0,,,,High Temerature Heating Loop Return Temperature,F,,2,137.53,Hot Water Return Temperature,92,1,b8400dbd6a80bb6748e4c18ccb0231ed,nyserda+0000088776+hotWaterPlant+High Temerature Heating Loop Return Temperature,17332,109,88776,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
194014,109,1568434508000.0,1536637500000.0,,,,Heat Pump Loop Injection Return Temp,F,,2,100.37,Hot Water Return Temperature,92,1,04bd641bd6f8915e371f2642e8f02a9e,nyserda+0000088776+hotWaterPlant+Heat Pump Loop Injection Return Temp,17332,109,88776,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
194013,109,1568434500000.0,1536637500000.0,,,,Heat Lockout Status,On/Off,,20,FALSE,Status,121,11,f72f84c669d07ffec602cd1bdd27e12e,nyserda+0000088776+hotWaterPlant+Heat Lockout Status,17332,109,88776,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
194015,109,1568434508000.0,1536637500000.0,,,,Heat Pump Loop Injection Supply Temp,F,,2,95.89,Hot Water Supply Temperature,88,1,152ed5f23957e68c9f1a1fa7f15f8035,nyserda+0000088776+hotWaterPlant+Heat Pump Loop Injection Supply Temp,17332,109,88776,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
194012,109,1543514027000.0,1539953368000.0,,,,Heat Injection Pump Pair Enable,On/Off,,20,TRUE,Command,166,11,72536337a334bd366b629df40394b10f,nyserda+0000088776+hotWaterPlant+Heat Injection Pump Pair Enable,17332,109,88776,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
194085,109,1568434500000.0,1536637500000.0,,,,Domestic Hot Water Pre-Mix Supply Temperature,F,,2,118.49,Hot Water Supply Temperature,88,1,40c82e0a8f77d26ef1da5a06b9dcab47,nyserda+0000088776+domesticHotWaterPlant+Domestic Hot Water Pre-Mix Supply Temperature,17339,109,88776,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
194086,109,1568434500000.0,1536637500000.0,,,,Domestic Hot Water Return Temperature,F,,2,145.08,Hot Water Return Temperature,92,1,b6b770cc42cf6e87b7d4ce573e8360af,nyserda+0000088776+domesticHotWaterPlant+Domestic Hot Water Return Temperature,17339,109,88776,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
194084,109,1568434500000.0,1536637500000.0,,,,Domestic Hot Water Post-Mix Supply Temperature,F,,2,121.89,Hot Water Supply Temperature,88,1,17a8bbef5f5f72d1db4fd6a99d67dce9,nyserda+0000088776+domesticHotWaterPlant+Domestic Hot Water Post-Mix Supply Temperature,17339,109,88776,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
