id_point,building_id,last_updated,first_updated,device,objectId,name_point,description,units,tagged_units,raw_unit_id,value,type,point_type_id,measurement_id,datasource_hash,topic,equip_id,id_bdg,name_bdg,equip_type_abbr,equip_type_name,area_served_desc,tags
414657,317,1598917500000.0,1585980000000.0,,,611 Academy Street Boiler Outside Air Temperature,,,f,2,74.42,Outside Air Temperature,76,1,4ed966b1255d7418abe2d3e74e9cefcd,nyserda+0000128286+boiler+611 Academy Street Boiler Outside Air Temperature,20946,317,128286,BLR,Boiler,,"['boiler', 'hvac']"
414656,317,1598914800000.0,1585980000000.0,,,611 Academy Street Boiler Haystack Online Status,,,?,23,1.0,Virtual,434,18,4e4ed13577336373e4ca81e9c37ae618,nyserda+0000128286+boiler+611 Academy Street Boiler Haystack Online Status,20946,317,128286,BLR,Boiler,,"['boiler', 'hvac']"
414655,317,1598914800000.0,1585980000000.0,,,611 Academy Street Boiler Flame Failure,,,on/off,20,0.0,Failure Status,284,11,d4fbb9ad19844073f497c58ae2537a4c,nyserda+0000128286+boiler+611 Academy Street Boiler Flame Failure,20946,317,128286,BLR,Boiler,,"['boiler', 'hvac']"
217184,317,1598917500000.0,1571112000000.0,,,611 Academy Street Boiler Steam Pressure,611 Academy Street Boiler Steam Pressure,psi,psi,5,0.0,Steam Pressure,175,3,aa54ada638fa907062f76a176bcaacc3,nyserda+0000128286+boiler+611 Academy Street Boiler Steam Pressure,20946,317,128286,BLR,Boiler,,"['boiler', 'hvac']"
217183,317,1598914800000.0,1571112000000.0,,,611 Academy Street Boiler Outside Air Enable Status,611 Academy Street Boiler Outside Air Enable Status,On/Off,on/off,20,0.0,Status,121,11,56823f89408f9852b446fce486d20039,nyserda+0000128286+boiler+611 Academy Street Boiler Outside Air Enable Status,20946,317,128286,BLR,Boiler,,"['boiler', 'hvac']"
217182,317,1577853900000.0,1571112000000.0,,,611 Academy Street Boiler Outdoor Air Temperature,611 Academy Street Boiler Outdoor Air Temperature,F,f,2,43.97,Outside Air Temperature,76,1,34c7ad10811824f04d98bfca822d4921,nyserda+0000128286+boiler+611 Academy Street Boiler Outdoor Air Temperature,20946,317,128286,BLR,Boiler,,"['boiler', 'hvac']"
217181,317,1598914800000.0,1571112000000.0,,,611 Academy Street Boiler Indoor Air Enable Status,611 Academy Street Boiler Indoor Air Enable Status,On/Off,on/off,20,0.0,Status,121,11,9413db2679989ee3e456cf1abe831ed4,nyserda+0000128286+boiler+611 Academy Street Boiler Indoor Air Enable Status,20946,317,128286,BLR,Boiler,,"['boiler', 'hvac']"
217180,317,1598917500000.0,1571112000000.0,,,611 Academy Street Boiler Hot Water Coil Temperature,611 Academy Street Boiler Hot Water Coil Temperature,F,f,2,157.81,Hot Water Supply Temperature,88,1,d66ecf0e415af74e2b411ff0d0ec0343,nyserda+0000128286+boiler+611 Academy Street Boiler Hot Water Coil Temperature,20946,317,128286,BLR,Boiler,,"['boiler', 'hvac']"
217179,317,1577851200000.0,1571112000000.0,,,611 Academy Street Boiler Flame Status,611 Academy Street Boiler Flame Status,On/Off,on/off,20,false,Status,121,11,83ce1944649e11fc2d6c248b033491bf,nyserda+0000128286+boiler+611 Academy Street Boiler Flame Status,20946,317,128286,BLR,Boiler,,"['boiler', 'hvac']"
217178,317,1598917500000.0,1571112000000.0,,,611 Academy Street Boiler Domestic Hot Water Temperature,611 Academy Street Boiler Domestic Hot Water Temperature,F,f,2,131.57,Hot Water Supply Temperature,88,1,4f3e88db37da368925572af3de0ea5c8,nyserda+0000128286+boiler+611 Academy Street Boiler Domestic Hot Water Temperature,20946,317,128286,BLR,Boiler,,"['boiler', 'hvac']"
