id_point,building_id,last_updated,first_updated,device,objectId,name_point,description,units,tagged_units,raw_unit_id,value,type,point_type_id,measurement_id,datasource_hash,topic,equip_id,id_bdg,name_bdg,equip_type_abbr,equip_type_name,area_served_desc,tags
220533,326,1577853900000.0,1572632100000.0,,,,569 W 173rd Street Boiler Steam Pressure,psi,,5,0,Steam Pressure,175,3,a7ba0a10f5f676268a9e418ccb914df9,nyserda+0000138707+boiler+569 W 173rd Street Boiler Steam Pressure,21167,326,138707,BLR,Boiler,,"['boiler', 'hvac']"
220531,326,1577853900000.0,1572632100000.0,,,,569 W 173rd Street Boiler Outdoor Air Temperature,F,,2,45.78,Outside Air Temperature,76,1,963ff92daf0c7b580ca4d5ab959ad91f,nyserda+0000138707+boiler+569 W 173rd Street Boiler Outdoor Air Temperature,21167,326,138707,BLR,Boiler,,"['boiler', 'hvac']"
220526,326,1577853900000.0,1572632100000.0,,,,569 W 173rd Street Boiler Condensate Return Temperature Setpoint,F,,2,170,Condenser Water Return Temperature Setpoint,389,1,6c1de20306144a68e0779e16238f7151,nyserda+0000138707+boiler+569 W 173rd Street Boiler Condensate Return Temperature Setpoint,21167,326,138707,BLR,Boiler,,"['boiler', 'hvac']"
220525,326,1577853900000.0,1572631692000.0,,,,569 W 173rd Street Boiler Condensate Return Temperature,F,,2,75.76,Condenser Water Return Temperature,388,1,9eb9096e2620b7ed30436f844eb55744,nyserda+0000138707+boiler+569 W 173rd Street Boiler Condensate Return Temperature,21167,326,138707,BLR,Boiler,,"['boiler', 'hvac']"
220529,326,1577853900000.0,1572632100000.0,,,,569 W 173rd Street Boiler Hot Water Coil Temperature,F,,2,176.30,Hot Water Supply Temperature,88,1,ad0a09a95438d7ca693fbe6e787e7a8a,nyserda+0000138707+boiler+569 W 173rd Street Boiler Hot Water Coil Temperature,21167,326,138707,BLR,Boiler,,"['boiler', 'hvac']"
220522,326,1577853517000.0,1572632649000.0,,,,569 W 173rd Street Boiler Boiler Status,On/Off,,20,false,Status,121,11,b99b52932a353ba336115a51d70e3ced,nyserda+0000138707+boiler+569 W 173rd Street Boiler Boiler Status,21167,326,138707,BLR,Boiler,,"['boiler', 'hvac']"
220532,326,1577851200000.0,1572631698000.0,,,,569 W 173rd Street Boiler Outside Air Enable Status,On/Off,,20,true,Status,121,11,8bae5175280924fe68f825da48c152db,nyserda+0000138707+boiler+569 W 173rd Street Boiler Outside Air Enable Status,21167,326,138707,BLR,Boiler,,"['boiler', 'hvac']"
220523,326,1577851200000.0,1572631690000.0,,,,569 W 173rd Street Boiler Bypass Command,%,,3,false,Hot Water Bypass Valve Position,402,7,3648c58086707b19902a6892f2e44176,nyserda+0000138707+boiler+569 W 173rd Street Boiler Bypass Command,21167,326,138707,BLR,Boiler,,"['boiler', 'hvac']"
220527,326,1577854740000.0,1572632100000.0,,,,569 W 173rd Street Boiler Domestic Hot Water Temperature,F,,2,122.05,Hot Water Supply Temperature,88,1,a938a1ac1460b63211a47e75d3f157d6,nyserda+0000138707+boiler+569 W 173rd Street Boiler Domestic Hot Water Temperature,21167,326,138707,BLR,Boiler,,"['boiler', 'hvac']"
220524,326,1577853517000.0,1572631697000.0,,,,569 W 173rd Street Boiler Bypass Status,%,,3,false,Hot Water Bypass Valve Position,402,7,927b705c0952a2e754cc0c2e7926dac8,nyserda+0000138707+boiler+569 W 173rd Street Boiler Bypass Status,21167,326,138707,BLR,Boiler,,"['boiler', 'hvac']"
220530,326,1577851200000.0,1572631693000.0,,,,569 W 173rd Street Boiler Indoor Air Enable Status,On/Off,,20,false,Status,121,11,c6871a318de32b6a935a10bccd0df12c,nyserda+0000138707+boiler+569 W 173rd Street Boiler Indoor Air Enable Status,21167,326,138707,BLR,Boiler,,"['boiler', 'hvac']"
220528,326,1577851200000.0,1572631691000.0,,,,569 W 173rd Street Boiler Flame Status,On/Off,,20,false,Status,121,11,154b094240bbe70d42f9fcdb607146d1,nyserda+0000138707+boiler+569 W 173rd Street Boiler Flame Status,21167,326,138707,BLR,Boiler,,"['boiler', 'hvac']"
