id_point,building_id,last_updated,first_updated,device,objectId,name_point,description,units,tagged_units,raw_unit_id,value,type,point_type_id,measurement_id,datasource_hash,topic,equip_id,id_bdg,name_bdg,equip_type_abbr,equip_type_name,area_served_desc,tags
214232,288,1544470200000.0,1541187900000.0,,,,HW Heating Plant_Prod Temp: Return,F,,2,TRUE,Hot Water Return Temperature,92,1,2718568987a8527d3db7038e5a7152d1,nyserda+0000085918+hotWaterPlant+HW Heating Plant_Prod Temp: Return,20415,288,85918,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
214230,288,1544139000000.0,1539732600000.0,,,,HW Heating Plant_Weather Station Name,,,23,Clear,Virtual,434,18,50d03308b29d1fef60f16224decc90eb,nyserda+0000085918+hotWaterPlant+HW Heating Plant_Weather Station Name,20415,288,85918,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
214229,288,1544139000000.0,1539732600000.0,,,,HW Heating Plant_Weather Station ID,,,23,2,Virtual,434,18,ffe0bfa829c0e1ccdc01a5a3da76174b,nyserda+0000085918+hotWaterPlant+HW Heating Plant_Weather Station ID,20415,288,85918,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
214226,288,1544470200000.0,1539737100000.0,,,,HW Heating Plant_Dist Supply Temp In Control,,,23,Yes,Virtual,434,18,7205185de4499a93d76a3e24a541ee70,nyserda+0000085918+hotWaterPlant+HW Heating Plant_Dist Supply Temp In Control,20415,288,85918,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
214225,288,1544470200000.0,1539737100000.0,,,,HW Heating Plant_Dist Supply Temp Error,,,23,9.3,Virtual,434,18,638bfd3651e3ed5745d1be515915e09c,nyserda+0000085918+hotWaterPlant+HW Heating Plant_Dist Supply Temp Error,20415,288,85918,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
214224,288,1544139000000.0,1539732600000.0,,,,HW Heating Plant_OA Temp (Reference value),F,,2,38.7,Outside Air Temperature,76,1,a0e661e37af9fac3bec7804ff43dc5bc,nyserda+0000085918+hotWaterPlant+HW Heating Plant_OA Temp (Reference value),20415,288,85918,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
214220,288,1544139000000.0,1539732600000.0,,,,HW Heating Plant_OA Humidity (Reference value),%,,3,58,Outside Air Humidity,98,2,15c1c98acb410d995f8c398bb1e6af5a,nyserda+0000085918+hotWaterPlant+HW Heating Plant_OA Humidity (Reference value),20415,288,85918,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
214228,288,1544139000000.0,1539732600000.0,,,,HW Heating Plant_OA Wet Bulb Temp (Reference value),F,,2,33.9,Outside Air Wet Bulb Temperature,226,1,c701b165fbab599f5b9bbe193556027b,nyserda+0000085918+hotWaterPlant+HW Heating Plant_OA Wet Bulb Temp (Reference value),20415,288,85918,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
214227,288,1544470200000.0,1539732600000.0,,,,HW Heating Plant_Load: Calc,,,23,0,Virtual,434,18,4b7627858518c963f58beec85c637cbd,nyserda+0000085918+hotWaterPlant+HW Heating Plant_Load: Calc,20415,288,85918,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
214219,288,1544470200000.0,1539737100000.0,,,,HW Heating Plant_Dist Supply Temp Setpoint: Active,F,,2,144.9,Hot Water Supply Temperature Setpoint,131,1,adee8de765be8c229bca7c7ed3d392d6,nyserda+0000085918+hotWaterPlant+HW Heating Plant_Dist Supply Temp Setpoint: Active,20415,288,85918,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
214218,288,1544470200000.0,1539735300000.0,,,,HW Heating Plant_Dist Supply Temp,F,,2,154.2,Hot Water Supply Temperature,88,1,413180a263f82bf719dfec8982dfc647,nyserda+0000085918+hotWaterPlant+HW Heating Plant_Dist Supply Temp,20415,288,85918,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
214217,288,1544470200000.0,1539737100000.0,,,,HW Heating Plant_Dist Return Temp,F,,2,149.4,Hot Water Return Temperature,92,1,c302cf739186946544499f4dc819a737,nyserda+0000085918+hotWaterPlant+HW Heating Plant_Dist Return Temp,20415,288,85918,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
214216,288,1544470200000.0,1539737100000.0,,,,HW Heating Plant_Dist Delta T: Active,F,,2,4.7,Hot Water Differential Temperature,95,1,0192f75d85a166ec6f0d53a3905ecdbd,nyserda+0000085918+hotWaterPlant+HW Heating Plant_Dist Delta T: Active,20415,288,85918,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
214233,288,1544470200000.0,1541187900000.0,,,,HW Heating Plant_Prod Temp: Supply,F,,2,TRUE,Hot Water Supply Temperature,88,1,2ba604b4d37663cd9dc9f30119cc61f6,nyserda+0000085918+hotWaterPlant+HW Heating Plant_Prod Temp: Supply,20415,288,85918,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
214223,288,1544470200000.0,1539732600000.0,,,,HW Heating Plant_Config: Flow Type,,,23,Variable Primary Flow,Virtual,434,18,f14899ea279379927248b3465b33bf91,nyserda+0000085918+hotWaterPlant+HW Heating Plant_Config: Flow Type,20415,288,85918,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
214221,288,1544470200000.0,1539737100000.0,,,,HW Heating Plant_Bypass Valve Output,%,,3,0,Bypass Damper Position,153,7,96fbaa67422d4e81061b96e5193beb9b,nyserda+0000085918+hotWaterPlant+HW Heating Plant_Bypass Valve Output,20415,288,85918,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
214231,288,1544470200000.0,1539735300000.0,,,,HW Heating Plant_Plant Enable,On/Off,,20,Yes,Command,166,11,dff159f2b56f081e40d095f32fbb2ada,nyserda+0000085918+hotWaterPlant+HW Heating Plant_Plant Enable,20415,288,85918,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
214222,288,1544470200000.0,1539732600000.0,,,,HW Heating Plant_Config: Application Type,,,23,Heating HW,Virtual,434,18,b1307418e677166edfb453f6fb13a884,nyserda+0000085918+hotWaterPlant+HW Heating Plant_Config: Application Type,20415,288,85918,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
