id_point,building_id,last_updated,first_updated,device,objectId,name_point,description,units,tagged_units,raw_unit_id,value,type,point_type_id,measurement_id,datasource_hash,topic,equip_id,id_bdg,name_bdg,equip_type_abbr,equip_type_name,area_served_desc,tags
199536,162,1535773500000.0,1517461200000.0,,,,Hot Water Plant_Load: Calc,,,23,0,Virtual,434,18,128e394ff3eeb31bd3cdba76e1d67efc,nyserda+0000082141+hotWaterPlant+Hot Water Plant_Load: Calc,18316,162,82141,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
199535,162,1535773500000.0,1520019000000.0,,,,Hot Water Plant - Serves New Section_Plant Enable,On/Off,,20,No,Command,166,11,3276fee7d85a25da6a21c5bef7262954,nyserda+0000082141+hotWaterPlant+Hot Water Plant - Serves New Section_Plant Enable,18316,162,82141,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
199534,162,1535773500000.0,1517461200000.0,,,,Hot Water Plant - Serves New Section_Load: Calc,,,23,0,Virtual,434,18,572d5d66310871fb483d9bf76f94a0e6,nyserda+0000082141+hotWaterPlant+Hot Water Plant - Serves New Section_Load: Calc,18316,162,82141,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
199531,162,1535773500000.0,1520019000000.0,,,,Hot Water Plant - Serves New Section_Dist Supply Temp Error,,,23,54.1,Virtual,434,18,a0ac4c143c21232768e0e0225e1da63e,nyserda+0000082141+hotWaterPlant+Hot Water Plant - Serves New Section_Dist Supply Temp Error,18316,162,82141,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
199530,162,1535773500000.0,1520019000000.0,,,,Hot Water Plant - Serves New Section_Dist Supply Temp,F,,2,80.9,Hot Water Supply Temperature,88,1,ec40cf87dc30227f6371e2c07c835a2d,nyserda+0000082141+hotWaterPlant+Hot Water Plant - Serves New Section_Dist Supply Temp,18316,162,82141,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
199529,162,1535773500000.0,1520019000000.0,,,,Hot Water Plant - Serves New Section_Dist Return Temp,F,,2,80,Hot Water Return Temperature,92,1,4ad391a61211d9b65f6328a38e5e49d2,nyserda+0000082141+hotWaterPlant+Hot Water Plant - Serves New Section_Dist Return Temp,18316,162,82141,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
199528,162,1535773500000.0,1520019000000.0,,,,Hot Water Plant - Serves New Section_Dist Delta T: Active,F,,2,1,Hot Water Differential Temperature,95,1,c4d4c96a890a9d4eeaaae1ee28186632,nyserda+0000082141+hotWaterPlant+Hot Water Plant - Serves New Section_Dist Delta T: Active,18316,162,82141,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
199527,162,1535773500000.0,1517461200000.0,,,,Hot Water Plant - Serves New Section_Config: Flow Type,,,23,Constant Flow,Virtual,434,18,02952858c482daf90563cf966adfce9d,nyserda+0000082141+hotWaterPlant+Hot Water Plant - Serves New Section_Config: Flow Type,18316,162,82141,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
199537,162,1535773500000.0,1517461200000.0,,,,Hot Water Plant_System Enable,On/Off,,20,No,Command,166,11,07e41479caed9c2ba04745360be1c09b,nyserda+0000082141+hotWaterPlant+Hot Water Plant_System Enable,18316,162,82141,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
199524,162,1535773500000.0,1520285400000.0,,,,Domestic Hot Water Plant_Dist Supply Temp Setpoint: Active,F,,2,110,Hot Water Supply Temperature Setpoint,131,1,f41909c834d5c3ccaf246ce1e1bb6af8,nyserda+0000082141+hotWaterPlant+Domestic Hot Water Plant_Dist Supply Temp Setpoint: Active,18316,162,82141,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
