id_point,building_id,last_updated,first_updated,device,objectId,name_point,description,units,tagged_units,raw_unit_id,value,type,point_type_id,measurement_id,datasource_hash,topic,equip_id,id_bdg,name_bdg,equip_type_abbr,equip_type_name,area_served_desc,tags
228703,387,1554090300000.0,1524595500000.0,,,,Boiler 1_Config: Heating HW Temp Ent - Design,,,23,165,Virtual,434,18,e6a3569a1bd37cf0a53fb638dd1f6d45,nyserda+0000096580+boiler1+Boiler 1_Config: Heating HW Temp Ent - Design,22511,387,96580,BLR,Boiler,,"['boiler', 'hvac']"
228700,387,1554090300000.0,1524595500000.0,,,,Boiler 1_Config: Application Type,,,23,Heating HW,Virtual,434,18,adbe77d99d001a090ac07be78ceec98a,nyserda+0000096580+boiler1+Boiler 1_Config: Application Type,22511,387,96580,BLR,Boiler,,"['boiler', 'hvac']"
228706,387,1554090300000.0,1524598200000.0,,,,Boiler 1_Boiler Status,On/Off,,20,Off,Status,121,11,82f1f1107a61b124346da51a703851f5,nyserda+0000096580+boiler1+Boiler 1_Boiler Status,22511,387,96580,BLR,Boiler,,"['boiler', 'hvac']"
228710,387,1554090300000.0,1524598200000.0,,,,Boiler 1_Heating HW Temp Setpoint: Active,F,,2,137.4,Hot Water Supply Temperature Setpoint,131,1,ee747efe97b0548790886ae55c1b0373,nyserda+0000096580+boiler1+Boiler 1_Heating HW Temp Setpoint: Active,22511,387,96580,BLR,Boiler,,"['boiler', 'hvac']"
228705,387,1554090300000.0,1524598200000.0,,,,Boiler 1_Heating HW Enable,On/Off,,20,Yes,Command,166,11,875675381d893d7dddfb4a83e8c8e9ef,nyserda+0000096580+boiler1+Boiler 1_Heating HW Enable,22511,387,96580,BLR,Boiler,,"['boiler', 'hvac']"
228708,387,1554090300000.0,1553718600000.0,,,,Boiler 1_Heating HW Temp: Entering,F,,2,129.9,Hot Water Return Temperature,92,1,588f3b866280ca9da1ab70f3e835a427,nyserda+0000096580+boiler1+Boiler 1_Heating HW Temp: Entering,22511,387,96580,BLR,Boiler,,"['boiler', 'hvac']"
228707,387,1554090300000.0,1553718600000.0,,,,Boiler 1_Heating HW Temp: Delta T,F,,2,8.9,Hot Water Differential Temperature,95,1,c46a4f63225d64be52d8e8544bad6360,nyserda+0000096580+boiler1+Boiler 1_Heating HW Temp: Delta T,22511,387,96580,BLR,Boiler,,"['boiler', 'hvac']"
228704,387,1554090300000.0,1524595500000.0,,,,Boiler 1_Config: Heating HW Temp Lvg - Design,,,23,180,Virtual,434,18,23e1a0eac6e5c2ea48369e03816ad45a,nyserda+0000096580+boiler1+Boiler 1_Config: Heating HW Temp Lvg - Design,22511,387,96580,BLR,Boiler,,"['boiler', 'hvac']"
228709,387,1554090300000.0,1553718600000.0,,,,Boiler 1_Heating HW Temp: Leaving,F,,2,138.8,Hot Water Supply Temperature,88,1,a27c23a6b13be8ffe04765f3ebc1c452,nyserda+0000096580+boiler1+Boiler 1_Heating HW Temp: Leaving,22511,387,96580,BLR,Boiler,,"['boiler', 'hvac']"
228702,387,1554090300000.0,1524595500000.0,,,,Boiler 1_Config: Heating HW Temp Delta T - Design,,,23,15,Virtual,434,18,461ecf29e7e5608956fae9973627f88b,nyserda+0000096580+boiler1+Boiler 1_Config: Heating HW Temp Delta T - Design,22511,387,96580,BLR,Boiler,,"['boiler', 'hvac']"
228701,387,1554090300000.0,1524595500000.0,,,,Boiler 1_Config: Boiler Type,,,23,Water Tube,Virtual,434,18,8c94f484379ecfca07a1f7b11e9fb405,nyserda+0000096580+boiler1+Boiler 1_Config: Boiler Type,22511,387,96580,BLR,Boiler,,"['boiler', 'hvac']"
228699,387,1554090300000.0,1524598200000.0,,,,Boiler 1_Alarm Status,,,23,Normal,Virtual,434,18,1e06f1846c2d579f727c1c099352a518,nyserda+0000096580+boiler1+Boiler 1_Alarm Status,22511,387,96580,BLR,Boiler,,"['boiler', 'hvac']"
