id_point,building_id,last_updated,first_updated,device,objectId,name_point,description,units,tagged_units,raw_unit_id,value,type,point_type_id,measurement_id,datasource_hash,topic,equip_id,id_bdg,name_bdg,equip_type_abbr,equip_type_name,area_served_desc,tags
201539,181,1539695700000.0,1533095100000.0,,,,220 East 54th St. Manhattan Boiler Plant Steam Pressure,psi,,5,6.36,Steam Pressure,175,3,17ef22910138f77fe5a6465b59dc7ad0,nyserda+0000090423+boiler1+220 East 54th St. Manhattan Boiler Plant Steam Pressure,18674,181,90423,BLR,Boiler,,"['boiler', 'hvac']"
201538,181,1539695700000.0,1533095100000.0,,,,220 East 54th St. Manhattan Boiler Plant Stack Temperature,,,23,203.78,Virtual,434,18,429f69496a940bdf394ce87bfe501e08,nyserda+0000090423+boiler1+220 East 54th St. Manhattan Boiler Plant Stack Temperature,18674,181,90423,BLR,Boiler,,"['boiler', 'hvac']"
201535,181,1539695700000.0,1533095100000.0,,,,220 East 54th St. Manhattan Boiler Plant Domestic Hot Water Pre Mix Temp,F,,2,218.74,Hot Water Return Temperature,92,1,38e1eb34ebf1b167f3a964cf0556884e,nyserda+0000090423+boiler1+220 East 54th St. Manhattan Boiler Plant Domestic Hot Water Pre Mix Temp,18674,181,90423,BLR,Boiler,,"['boiler', 'hvac']"
201533,181,1539695700000.0,1533095100000.0,,,,220 East 54th St. Manhattan Boiler Plant Condensate Return Temp 2,F,,2,126.28,Hot Water Return Temperature,92,1,5c9660d447e16ee426cf156eb77a6a95,nyserda+0000090423+boiler1+220 East 54th St. Manhattan Boiler Plant Condensate Return Temp 2,18674,181,90423,BLR,Boiler,,"['boiler', 'hvac']"
201529,181,1539695700000.0,1533095100000.0,,,,220 East 54th St. Manhattan Boiler Plant avgToEzIO,,,23,76.11,Virtual,434,18,29e46e56a16876c20a26edd3b7668916,nyserda+0000090423+boiler1+220 East 54th St. Manhattan Boiler Plant avgToEzIO,18674,181,90423,BLR,Boiler,,"['boiler', 'hvac']"
201528,181,1539695700000.0,1533095100000.0,,,,220 East 54th St. Manhattan Boiler Plant avgSpcTmp,,,23,76.11,Virtual,434,18,992247fa6d46bb194e96f1f4603fd2e0,nyserda+0000090423+boiler1+220 East 54th St. Manhattan Boiler Plant avgSpcTmp,18674,181,90423,BLR,Boiler,,"['boiler', 'hvac']"
201536,181,1539695700000.0,1533095100000.0,,,,220 East 54th St. Manhattan Boiler Plant Effective Steam Pressure Setpoint,,,23,5,Virtual,434,18,dece12bbd0155f2685a6341595438cf6,nyserda+0000090423+boiler1+220 East 54th St. Manhattan Boiler Plant Effective Steam Pressure Setpoint,18674,181,90423,BLR,Boiler,,"['boiler', 'hvac']"
201530,181,1539695700000.0,1533095100000.0,,,,220 East 54th St. Manhattan Boiler Plant Boiler Modulation Signal,,,23,31.92,Virtual,434,18,45696a67b5c6ba7dc8fbfe66f828e039,nyserda+0000090423+boiler1+220 East 54th St. Manhattan Boiler Plant Boiler Modulation Signal,18674,181,90423,BLR,Boiler,,"['boiler', 'hvac']"
201534,181,1539695700000.0,1533095100000.0,,,,220 East 54th St. Manhattan Boiler Plant Domestic Hot Water Post Mix Temp,F,,2,163.98,Hot Water Supply Temperature,88,1,6f64dcbe294615ec8418a1493a07a8ff,nyserda+0000090423+boiler1+220 East 54th St. Manhattan Boiler Plant Domestic Hot Water Post Mix Temp,18674,181,90423,BLR,Boiler,,"['boiler', 'hvac']"
201531,181,1544739292000.0,1533093140000.0,,,,220 East 54th St. Manhattan Boiler Plant Burner Status,On/Off,,20,false,Status,121,11,a928e533b584e5ffe11c6f7af57cfeba,nyserda+0000090423+boiler1+220 East 54th St. Manhattan Boiler Plant Burner Status,18674,181,90423,BLR,Boiler,,"['boiler', 'hvac']"
201532,181,1539695700000.0,1533095100000.0,,,,220 East 54th St. Manhattan Boiler Plant Condensate Return Temp 1,F,,2,120.32,Hot Water Return Temperature,92,1,7f80d7cbb91dc6e65bee7883cce145f7,nyserda+0000090423+boiler1+220 East 54th St. Manhattan Boiler Plant Condensate Return Temp 1,18674,181,90423,BLR,Boiler,,"['boiler', 'hvac']"
201537,181,1539695700000.0,1533095100000.0,,,,220 East 54th St. Manhattan Boiler Plant Outside Air Temp,F,,2,54.38,Outside Air Temperature,76,1,0080ea2b33d9b8f348f2cb4316336ddb,nyserda+0000090423+boiler1+220 East 54th St. Manhattan Boiler Plant Outside Air Temp,18674,181,90423,BLR,Boiler,,"['boiler', 'hvac']"
