id_point,building_id,last_updated,first_updated,device,objectId,name_point,description,units,tagged_units,raw_unit_id,value,type,point_type_id,measurement_id,datasource_hash,topic,equip_id,id_bdg,name_bdg,equip_type_abbr,equip_type_name,area_served_desc,tags
200985,169,1573965900000.0,1542344400000.0,,,,HWS_Temperature.1,F,,2,173.30,Hot Water Supply Temperature,88,1,e526e52912cb38f96d9a3a8d9416a010,nyserda+0000103622+hotWaterPlant+HWS_Temperature.1,18542,169,103622,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
200987,169,1573965900000.0,1542344400000.0,,,,Supply Temperature,F,,2,168.38,Hot Water Supply Temperature,88,1,d7587619fead6ddd76141b05f0fac0dd,nyserda+0000103622+hotWaterPlant+Supply Temperature,18542,169,103622,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
200984,169,1573965900000.0,1542344400000.0,,,,HWS_Temperature,F,,2,160.69,Hot Water Supply Temperature,88,1,f7e97f3c66589eb3195a666b8ff7d37c,nyserda+0000103622+hotWaterPlant+HWS_Temperature,18542,169,103622,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
200981,169,1573965900000.0,1542344400000.0,,,,HWS_Setpoint,F,,2,50,Hot Water Supply Temperature Setpoint,131,1,d84ecda8f3216bd1cb1f9c7196323066,nyserda+0000103622+hotWaterPlant+HWS_Setpoint,18542,169,103622,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
200980,169,1573946068000.0,1542346282000.0,,,,Burner Status.2,On/Off,,20,true,Status,121,11,ce32636f0aca8fb0f27e80bc81f66073,nyserda+0000103622+hotWaterPlant+Burner Status.2,18542,169,103622,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
200979,169,1573960178000.0,1542345443000.0,,,,Burner Status.1,On/Off,,20,true,Status,121,11,28cff94aeaad379ca5dca933a96f2cb4,nyserda+0000103622+hotWaterPlant+Burner Status.1,18542,169,103622,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
200976,169,1573965900000.0,1542344400000.0,,,,Boiler Load.1,%,,3,26,Load,404,23,b01d793a4bd5acb4e794e869eaaaded5,nyserda+0000103622+hotWaterPlant+Boiler Load.1,18542,169,103622,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
200975,169,1573965900000.0,1542344400000.0,,,,Boiler Load,%,,3,20,Load,404,23,803412e9d36328531a76ddf26d483d6f,nyserda+0000103622+hotWaterPlant+Boiler Load,18542,169,103622,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
200974,169,1573963045000.0,1542408045000.0,,,,Blr_Status.2,On/Off,,20,true,Status,121,11,2c2f2cd95b99408901f173516bfcfa05,nyserda+0000103622+hotWaterPlant+Blr_Status.2,18542,169,103622,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
200989,169,1573965900000.0,1542344400000.0,,,,Supply Temperature.2,F,,2,166.55,Hot Water Supply Temperature,88,1,e583c0fb2ac6fb98907adddeaa8661e1,nyserda+0000103622+hotWaterPlant+Supply Temperature.2,18542,169,103622,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
200977,169,1573965900000.0,1542344400000.0,,,,Boiler Load.2,%,,3,26,Load,404,23,97a9114a2f11a66368f6dede4e672466,nyserda+0000103622+hotWaterPlant+Boiler Load.2,18542,169,103622,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
200988,169,1573965900000.0,1542344400000.0,,,,Supply Temperature.1,F,,2,161.49,Hot Water Supply Temperature,88,1,f58359668a931ed83930b0da0e23fc5e,nyserda+0000103622+hotWaterPlant+Supply Temperature.1,18542,169,103622,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
200982,169,1573965900000.0,1549989000000.0,,,,HWS_Setpoint.1,F,,2,32,Hot Water Supply Temperature Setpoint,131,1,af2439a8b8ba85a3ab0de5365dd81a97,nyserda+0000103622+hotWaterPlant+HWS_Setpoint.1,18542,169,103622,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
200986,169,1573965900000.0,1542344400000.0,,,,HWS_Temperature.2,F,,2,149.17,Hot Water Supply Temperature,88,1,a4b6b37730738f9e043ee9082aeb88d5,nyserda+0000103622+hotWaterPlant+HWS_Temperature.2,18542,169,103622,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
200972,169,1573962702000.0,1542368358000.0,,,,Blr_Status,On/Off,,20,false,Status,121,11,4e4f32f58800b7a561c67d4d1daf0172,nyserda+0000103622+hotWaterPlant+Blr_Status,18542,169,103622,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
200978,169,1573962949000.0,1542345885000.0,,,,Burner Status,On/Off,,20,false,Status,121,11,afe41ae6e501f2c8270352afe8253312,nyserda+0000103622+hotWaterPlant+Burner Status,18542,169,103622,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
200983,169,1573965900000.0,1542344400000.0,,,,HWS_Setpoint.2,F,,2,50,Hot Water Supply Temperature Setpoint,131,1,98b9917862ab471ac3fad80cba26bd38,nyserda+0000103622+hotWaterPlant+HWS_Setpoint.2,18542,169,103622,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
200973,169,1573921659000.0,1542423095000.0,,,,Blr_Status.1,On/Off,,20,true,Status,121,11,71239a3cb48240e6e0e78a8830abf849,nyserda+0000103622+hotWaterPlant+Blr_Status.1,18542,169,103622,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
