id_point,building_id,last_updated,first_updated,device,objectId,name_point,description,units,tagged_units,raw_unit_id,value,type,point_type_id,measurement_id,datasource_hash,topic,equip_id,id_bdg,name_bdg,equip_type_abbr,equip_type_name,area_served_desc,tags
344388,455,1617162900000.0,1600989300000.0,,,HX HW Loop_HwsIsoVlv,,On/Off,on/off,19,1.0,Isolation Valve Status,453,15,c0a1355ee28d54a458857ee6b922b28c,nyserda+0000164994+hotWaterPlant+HX HW Loop_HwsIsoVlv,30421,455,164994,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
344130,455,1617162900000.0,1600989300000.0,,,HX HW Loop_HwrIsoVlv,,On/Off,on/off,19,1.0,Isolation Valve Status,453,15,4bb155b01bdcec538c45363dcfa9b425,nyserda+0000164994+hotWaterPlant+HX HW Loop_HwrIsoVlv,30421,455,164994,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
344135,455,1617162900000.0,1600989300000.0,,,HX HW Loop_VAVBypVlv_DPStpt,,psi,psi,5,5.0,Hot Water Differential Pressure Setpoint,138,3,fd3944e944e12e79a0b3d96da84247fe,nyserda+0000164994+hotWaterPlant+HX HW Loop_VAVBypVlv_DPStpt,30421,455,164994,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
344134,455,1617162900000.0,1600989300000.0,,,HX HW Loop_VAVBypVlv,,%,%,3,0.13,Hot Water Bypass Valve Position,402,7,4f520c78387b1dd4bcd8f37427a65cb7,nyserda+0000164994+hotWaterPlant+HX HW Loop_VAVBypVlv,30421,455,164994,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
344133,455,1617162900000.0,1600989300000.0,,,HX HW Loop_OATmp,,F,f,2,49.78,Outside Air Temperature,76,1,8efbe759fddbbd1a0a968418cce67915,nyserda+0000164994+hotWaterPlant+HX HW Loop_OATmp,30421,455,164994,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
344132,455,1617162900000.0,1600989300000.0,,,HX HW Loop_OAHum,,ppm,ppm,10,102.75,Outside Air Humidity,98,2,693fdf9c32e3ca71a672e15f6ad7213c,nyserda+0000164994+hotWaterPlant+HX HW Loop_OAHum,30421,455,164994,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
344131,455,1617162900000.0,1600989300000.0,,,HX HW Loop_HWVavBypVlv_DP,,psi,psi,5,3.48,Hot Water Differential Pressure,107,3,e91256c545814237607009c692729141,nyserda+0000164994+hotWaterPlant+HX HW Loop_HWVavBypVlv_DP,30421,455,164994,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
344129,455,1617162900000.0,1600989300000.0,,,HX HW Loop_HR_Stpt,,F,f,2,80.0,Heat Recovery Air Temperature Setpoint,255,1,88a4c9c7deed127647b21312fb1446a2,nyserda+0000164994+hotWaterPlant+HX HW Loop_HR_Stpt,30421,455,164994,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
344128,455,1617162900000.0,1600989300000.0,,,HX HW Loop_HR_OATEnbl,,Enable,enable,21,0.0,Enable,167,12,75232ee36b7b5bc2d85167806cb6af3b,nyserda+0000164994+hotWaterPlant+HX HW Loop_HR_OATEnbl,30421,455,164994,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
344127,455,1617162900000.0,1600989300000.0,,,HX HW Loop_HR_Mode,,?,?,23,0.0,Virtual,434,18,2ac1a02cc02364b232b798bf20526f70,nyserda+0000164994+hotWaterPlant+HX HW Loop_HR_Mode,30421,455,164994,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
344126,455,1617162900000.0,1600989300000.0,,,HX HW Loop_HRDivertVlv,,O/C,o/c,19,0.0,Hot Water Valve Status,451,15,ff91e65b28e8addc53b63cbb2d1bc6bd,nyserda+0000164994+hotWaterPlant+HX HW Loop_HRDivertVlv,30421,455,164994,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
