id_point,building_id,last_updated,first_updated,device,objectId,name_point,description,units,tagged_units,raw_unit_id,value,type,point_type_id,measurement_id,datasource_hash,topic,equip_id,id_bdg,name_bdg,equip_type_abbr,equip_type_name,area_served_desc,tags
284563,375,1596824601000.0,1577854800000.0,,,3400 Fort Independence Street Boiler 2 Stack Temperature,,?,?,23,236.03,Virtual,434,18,e95ac4b09bec49dda5bd095cfe7e32b4,nyserda+0000097789+boiler2+3400 Fort Independence Street Boiler 2 Stack Temperature,22334,375,97789,BLR,Boiler,,"['boiler', 'hvac']"
284562,375,1596824544000.0,1577854800000.0,,,3400 Fort Independence Street Boiler 2 Oil,,?,?,23,false,Virtual,434,18,df58a5b5f80b0adef70202730974e063,nyserda+0000097789+boiler2+3400 Fort Independence Street Boiler 2 Oil,22334,375,97789,BLR,Boiler,,"['boiler', 'hvac']"
284561,375,1596823200000.0,1577854800000.0,,,3400 Fort Independence Street Boiler 2 Low Water Cutoff,,?,?,23,false,Virtual,434,18,167b7ccbe85d6a88350a0b4bd44e8199,nyserda+0000097789+boiler2+3400 Fort Independence Street Boiler 2 Low Water Cutoff,22334,375,97789,BLR,Boiler,,"['boiler', 'hvac']"
284560,375,1596824100000.0,1585336500000.0,,,3400 Fort Independence Street Boiler 2 Hot Water Coil Temperature,,F,f,2,171.25,Heating Coil Discharge Air Temperature,82,1,3f106187b4fcad5dad7cb109ccddc9f8,nyserda+0000097789+boiler2+3400 Fort Independence Street Boiler 2 Hot Water Coil Temperature,22334,375,97789,BLR,Boiler,,"['boiler', 'hvac']"
284559,375,1596823200000.0,1577854800000.0,,,3400 Fort Independence Street Boiler 2 High Pressure Limit,,?,?,23,false,Virtual,434,18,3e9346b14e74c0262d2bb3f0d4377c58,nyserda+0000097789+boiler2+3400 Fort Independence Street Boiler 2 High Pressure Limit,22334,375,97789,BLR,Boiler,,"['boiler', 'hvac']"
284558,375,1596823200000.0,1577854800000.0,,,3400 Fort Independence Street Boiler 2 Gas,,?,?,23,false,Virtual,434,18,bb81413f6aff5fe8389a39dfd9a0c7c6,nyserda+0000097789+boiler2+3400 Fort Independence Street Boiler 2 Gas,22334,375,97789,BLR,Boiler,,"['boiler', 'hvac']"
284557,375,1596823200000.0,1577854800000.0,,,3400 Fort Independence Street Boiler 2 Flame Failure,,?,?,23,false,Virtual,434,18,03bc7639479cc30d2059be3dad89d7e4,nyserda+0000097789+boiler2+3400 Fort Independence Street Boiler 2 Flame Failure,22334,375,97789,BLR,Boiler,,"['boiler', 'hvac']"
284555,375,1596824100000.0,1585336500000.0,,,3400 Fort Independence Street Boiler 2 Aquastat Temperature,,?,?,23,187.41,Virtual,434,18,874d8aabec2eb4c7645c9f4ddc69e490,nyserda+0000097789+boiler2+3400 Fort Independence Street Boiler 2 Aquastat Temperature,22334,375,97789,BLR,Boiler,,"['boiler', 'hvac']"
227362,375,1577853900000.0,1556683202000.0,,,3400 Fort Independence Boiler 2 Hot Water Coil Temperature,3400 Fort Independence Boiler 2 Hot Water Coil Temperature,F,f,2,216.41,Hot Water Supply Temperature,88,1,02cb9c5bb0f59e9db2edc3a594c1337d,nyserda+0000097789+boiler2+3400 Fort Independence Boiler 2 Hot Water Coil Temperature,22334,375,97789,BLR,Boiler,,"['boiler', 'hvac']"
227361,375,1577851200000.0,1556683202000.0,,,3400 Fort Independence Boiler 2 Flame Status,3400 Fort Independence Boiler 2 Flame Status,On/Off,on/off,20,false,Status,121,11,8da21de71aafe3133b09b4b5246c002f,nyserda+0000097789+boiler2+3400 Fort Independence Boiler 2 Flame Status,22334,375,97789,BLR,Boiler,,"['boiler', 'hvac']"
227360,375,1577854542000.0,1556683202000.0,,,3400 Fort Independence Boiler 2 Boiler Status,3400 Fort Independence Boiler 2 Boiler Status,On/Off,on/off,20,false,Status,121,11,9e4211f48c11e8e1f5c9217bcb82e238,nyserda+0000097789+boiler2+3400 Fort Independence Boiler 2 Boiler Status,22334,375,97789,BLR,Boiler,,"['boiler', 'hvac']"
284556,375,1596824544000.0,1577854800000.0,,,3400 Fort Independence Street Boiler 2 Boiler Status,,Ordinal,ordinal,31,false,Mode Status,325,26,1c284899beadf82badb928619d1bb796,nyserda+0000097789+boiler2+3400 Fort Independence Street Boiler 2 Boiler Status,22334,375,97789,BLR,Boiler,,"['boiler', 'hvac']"
