id_point,building_id,last_updated,first_updated,device,objectId,name_point,description,units,tagged_units,raw_unit_id,value,type,point_type_id,measurement_id,datasource_hash,topic,equip_id,id_bdg,name_bdg,equip_type_abbr,equip_type_name,area_served_desc,tags
228357,383,1513572300000.0,1501560000000.0,,,,Hot Water Heating Plant_Plant Enable,On/Off,,20,Yes,Command,166,11,453a3808389ca6dd083ea08c1861fcbe,nyserda+0000079528+hotWaterPlant+Hot Water Heating Plant_Plant Enable,22399,383,79528,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
228356,383,1513572300000.0,1501560000000.0,,,,Hot Water Heating Plant_Load: Calc,,,23,0,Virtual,434,18,5e07fefde0e1095083dee6109a293140,nyserda+0000079528+hotWaterPlant+Hot Water Heating Plant_Load: Calc,22399,383,79528,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
228354,383,1513572300000.0,1512420300000.0,,,,Hot Water Heating Plant_Dist Supply Temp Setpoint: Active,F,,2,TRUE,Hot Water Supply Temperature Setpoint,131,1,4b6c3d4492e9b7080d62bdd016d4dfbb,nyserda+0000079528+hotWaterPlant+Hot Water Heating Plant_Dist Supply Temp Setpoint: Active,22399,383,79528,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
228353,383,1513572300000.0,1501560000000.0,,,,Hot Water Heating Plant_Dist Supply Temp In Control,,,23,Yes,Virtual,434,18,5b335ec8ff27ffa1b5959a5db88632ed,nyserda+0000079528+hotWaterPlant+Hot Water Heating Plant_Dist Supply Temp In Control,22399,383,79528,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
228349,383,1513572300000.0,1501560000000.0,,,,Hot Water Heating Plant_Dist Delta T: Active,F,,2,14.8,Hot Water Differential Temperature,95,1,aa2586b969029c8d8724638437a0b99b,nyserda+0000079528+hotWaterPlant+Hot Water Heating Plant_Dist Delta T: Active,22399,383,79528,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
228347,383,1513572300000.0,1501560000000.0,,,,Hot Water Heating Plant_Config: Application Type,,,23,Heating HW,Virtual,434,18,fa22a6878a479f9e616783b9ffb570f3,nyserda+0000079528+hotWaterPlant+Hot Water Heating Plant_Config: Application Type,22399,383,79528,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
228352,383,1513572300000.0,1512420300000.0,,,,Hot Water Heating Plant_Dist Supply Temp Error,,,23,TRUE,Virtual,434,18,41d623b65c50fedc7938f1c8294b7b8f,nyserda+0000079528+hotWaterPlant+Hot Water Heating Plant_Dist Supply Temp Error,22399,383,79528,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
228351,383,1513572300000.0,1501560000000.0,,,,Hot Water Heating Plant_Dist Supply Temp,F,,2,179.7,Hot Water Supply Temperature,88,1,657cf9e35b4740016c327fa19df6fc34,nyserda+0000079528+hotWaterPlant+Hot Water Heating Plant_Dist Supply Temp,22399,383,79528,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
228350,383,1513572300000.0,1501560000000.0,,,,Hot Water Heating Plant_Dist Return Temp,F,,2,164.9,Hot Water Return Temperature,92,1,26ffa31bf4b95b4cc22fbaeab42a7068,nyserda+0000079528+hotWaterPlant+Hot Water Heating Plant_Dist Return Temp,22399,383,79528,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
228348,383,1513572300000.0,1501560000000.0,,,,Hot Water Heating Plant_Config: Flow Type,,,23,Variable Primary Flow,Virtual,434,18,c00bb0fd6a6066e39d838ad79f5f1e5f,nyserda+0000079528+hotWaterPlant+Hot Water Heating Plant_Config: Flow Type,22399,383,79528,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
228359,383,1513572300000.0,1512419400000.0,,,,Hot Water Heating Plant_Prod Temp: Supply,F,,2,TRUE,Hot Water Supply Temperature,88,1,27c05c44750a63234598e07042d5bd2c,nyserda+0000079528+hotWaterPlant+Hot Water Heating Plant_Prod Temp: Supply,22399,383,79528,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
228355,383,1513572300000.0,1501560000000.0,,,,Hot Water Heating Plant_heat on?,,,23,yes,Virtual,434,18,d062f56e03eee75ddf4e81298381b325,nyserda+0000079528+hotWaterPlant+Hot Water Heating Plant_heat on?,22399,383,79528,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
228358,383,1513572300000.0,1512419400000.0,,,,Hot Water Heating Plant_Prod Temp: Return,F,,2,TRUE,Hot Water Return Temperature,92,1,508568338cb582daa46b1014d39a473e,nyserda+0000079528+hotWaterPlant+Hot Water Heating Plant_Prod Temp: Return,22399,383,79528,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
