id_point,building_id,last_updated,first_updated,device,objectId,name_point,description,units,tagged_units,raw_unit_id,value,type,point_type_id,measurement_id,datasource_hash,topic,equip_id,id_bdg,name_bdg,equip_type_abbr,equip_type_name,area_served_desc,tags
427766,263,,,,,370 Westchester Avenue Boiler Outside Air Temperature,,,f,2,,Outside Air Temperature,76,1,8d4bf7f6814b3f8bbe87e4db9bd826c2,nyserda+0000133602+boiler-1+370 Westchester Avenue Boiler Outside Air Temperature,36560,263,133602,BLR,Boiler,,"['boiler', 'hvac']"
427765,263,,,,,370 Westchester Avenue Boiler Haystack Online Status,,,?,23,,Virtual,434,18,13b85969bdcc158a6df850bb6640c215,nyserda+0000133602+boiler-1+370 Westchester Avenue Boiler Haystack Online Status,36560,263,133602,BLR,Boiler,,"['boiler', 'hvac']"
427764,263,,,,,370 Westchester Avenue Boiler Flame Failure,,,on/off,20,,Failure Status,284,11,9da320530f1008dca447fa59fdcca55d,nyserda+0000133602+boiler-1+370 Westchester Avenue Boiler Flame Failure,36560,263,133602,BLR,Boiler,,"['boiler', 'hvac']"
210763,263,1577853900000.0,1567310400000.0,,,370 Westchester Avenue Boiler Steam Pressure,370 Westchester Avenue Boiler Steam Pressure,psi,psi,5,0.01,Steam Pressure,175,3,663c5451bca824edb0bfb4d42ec4b750,nyserda+0000133602+boiler+370 Westchester Avenue Boiler Steam Pressure,36560,263,133602,BLR,Boiler,,"['boiler', 'hvac']"
210762,263,1577851200000.0,1567310400000.0,,,370 Westchester Avenue Boiler Outside Air Enable Status,370 Westchester Avenue Boiler Outside Air Enable Status,On/Off,on/off,20,true,Status,121,11,71465e61030a2be143eff3ea76b8cc21,nyserda+0000133602+boiler+370 Westchester Avenue Boiler Outside Air Enable Status,36560,263,133602,BLR,Boiler,,"['boiler', 'hvac']"
210761,263,1577853900000.0,1567310400000.0,,,370 Westchester Avenue Boiler Outdoor Air Temperature,370 Westchester Avenue Boiler Outdoor Air Temperature,F,f,2,40.60,Outside Air Temperature,76,1,3914ee5abb7f6e6520a17d1e27dd2aa9,nyserda+0000133602+boiler+370 Westchester Avenue Boiler Outdoor Air Temperature,36560,263,133602,BLR,Boiler,,"['boiler', 'hvac']"
210760,263,1577852795000.0,1567310400000.0,,,370 Westchester Avenue Boiler Indoor Air Enable Status,370 Westchester Avenue Boiler Indoor Air Enable Status,On/Off,on/off,20,false,Status,121,11,d29486b057fd897a1288d647d3ee18d4,nyserda+0000133602+boiler+370 Westchester Avenue Boiler Indoor Air Enable Status,36560,263,133602,BLR,Boiler,,"['boiler', 'hvac']"
210759,263,1577853900000.0,1567310400000.0,,,370 Westchester Avenue Boiler Hot Water Coil Temperature,370 Westchester Avenue Boiler Hot Water Coil Temperature,F,f,2,186.12,Hot Water Supply Temperature,88,1,c64845dc3d9d03627899e105c2394afc,nyserda+0000133602+boiler+370 Westchester Avenue Boiler Hot Water Coil Temperature,36560,263,133602,BLR,Boiler,,"['boiler', 'hvac']"
210758,263,1577851200000.0,1567310400000.0,,,370 Westchester Avenue Boiler Flame Status,370 Westchester Avenue Boiler Flame Status,On/Off,on/off,20,false,Status,121,11,375815dc9655209f8681b90c5de10d93,nyserda+0000133602+boiler+370 Westchester Avenue Boiler Flame Status,36560,263,133602,BLR,Boiler,,"['boiler', 'hvac']"
210757,263,1577853900000.0,1567310400000.0,,,370 Westchester Avenue Boiler Domestic Hot Water Temperature,370 Westchester Avenue Boiler Domestic Hot Water Temperature,F,f,2,126.79,Hot Water Supply Temperature,88,1,ff2c1e7f9fc467f7ea8c2c7f6c578aad,nyserda+0000133602+boiler+370 Westchester Avenue Boiler Domestic Hot Water Temperature,36560,263,133602,BLR,Boiler,,"['boiler', 'hvac']"
210756,263,1577853900000.0,1567310400000.0,,,370 Westchester Avenue Boiler Condensate Return Temperature Setpoint,370 Westchester Avenue Boiler Condensate Return Temperature Setpoint,F,f,2,180,Condenser Water Return Temperature Setpoint,389,1,aa72d888cea55c05a7ef2d48bf813745,nyserda+0000133602+boiler+370 Westchester Avenue Boiler Condensate Return Temperature Setpoint,36560,263,133602,BLR,Boiler,,"['boiler', 'hvac']"
210755,263,1577854705000.0,1567310400000.0,,,370 Westchester Avenue Boiler Condensate Return Temperature,370 Westchester Avenue Boiler Condensate Return Temperature,F,f,2,174.28,Condenser Water Return Temperature,388,1,19eb36c496650e1e40569a04a1b023b8,nyserda+0000133602+boiler+370 Westchester Avenue Boiler Condensate Return Temperature,36560,263,133602,BLR,Boiler,,"['boiler', 'hvac']"
210754,263,1577851200000.0,1567310400000.0,,,370 Westchester Avenue Boiler Bypass Status,370 Westchester Avenue Boiler Bypass Status,%,o/c,19,false,Bypass Valve Status,721,15,0cca75db69df328efb3443288a82dfe4,nyserda+0000133602+boiler+370 Westchester Avenue Boiler Bypass Status,36560,263,133602,BLR,Boiler,,"['boiler', 'hvac']"
210753,263,1577852796000.0,1567310400000.0,,,370 Westchester Avenue Boiler Boiler Status,370 Westchester Avenue Boiler Boiler Status,On/Off,on/off,20,false,Status,121,11,109f294a0b805227dc24e8804844f317,nyserda+0000133602+boiler+370 Westchester Avenue Boiler Boiler Status,36560,263,133602,BLR,Boiler,,"['boiler', 'hvac']"
210752,263,1577853900000.0,1567310400000.0,,,370 Westchester Avenue Boiler Target Building Temperature,370 Westchester Avenue Boiler Target Building Temperature,,?,23,73,Virtual,434,18,ffd8e0d6007f03b0f60903a65c8d6333,nyserda+0000133602+Site-Virtual+370 Westchester Avenue Boiler Target Building Temperature,36560,263,133602,BLR,Boiler,,"['boiler', 'hvac']"
210751,263,1577851200000.0,1567310400000.0,,,370 Westchester Avenue Boiler System Thermal Lockout,370 Westchester Avenue Boiler System Thermal Lockout,,?,23,false,Virtual,434,18,bff5a98e9c6b470fcd28eace5bf9ebb2,nyserda+0000133602+Site-Virtual+370 Westchester Avenue Boiler System Thermal Lockout,36560,263,133602,BLR,Boiler,,"['boiler', 'hvac']"
210750,263,1577853900000.0,1567310400000.0,,,370 Westchester Avenue Boiler Stack Temperature,370 Westchester Avenue Boiler Stack Temperature,,?,23,163.32,Virtual,434,18,2ab333feb149dc759a9f4436711b5e51,nyserda+0000133602+Site-Virtual+370 Westchester Avenue Boiler Stack Temperature,36560,263,133602,BLR,Boiler,,"['boiler', 'hvac']"
210749,263,1577851200000.0,1567310400000.0,,,370 Westchester Avenue Boiler Season,370 Westchester Avenue Boiler Season,,?,23,true,Virtual,434,18,ff689840f566899204fd4438a51d2b19,nyserda+0000133602+Site-Virtual+370 Westchester Avenue Boiler Season,36560,263,133602,BLR,Boiler,,"['boiler', 'hvac']"
210748,263,1577852796000.0,1567310400000.0,,,370 Westchester Avenue Boiler Oil,370 Westchester Avenue Boiler Oil,,?,23,false,Virtual,434,18,6abed37850fb9fe33380c2d48689d324,nyserda+0000133602+Site-Virtual+370 Westchester Avenue Boiler Oil,36560,263,133602,BLR,Boiler,,"['boiler', 'hvac']"
210747,263,1577853960000.0,1567310400000.0,,,370 Westchester Avenue Boiler Makeup Water,370 Westchester Avenue Boiler Makeup Water,,?,23,0,Virtual,434,18,86c665bee37686aa022e26aab48fdd58,nyserda+0000133602+Site-Virtual+370 Westchester Avenue Boiler Makeup Water,36560,263,133602,BLR,Boiler,,"['boiler', 'hvac']"
210746,263,1577854454000.0,1567310400000.0,,,370 Westchester Avenue Boiler Effective Building Temperature,370 Westchester Avenue Boiler Effective Building Temperature,,?,23,73.04,Virtual,434,18,43395126b8beed2a108f7ae50323ff19,nyserda+0000133602+Site-Virtual+370 Westchester Avenue Boiler Effective Building Temperature,36560,263,133602,BLR,Boiler,,"['boiler', 'hvac']"
