id_point,building_id,last_updated,first_updated,device,objectId,name_point,description,units,tagged_units,raw_unit_id,value,type,point_type_id,measurement_id,datasource_hash,topic,equip_id,id_bdg,name_bdg,equip_type_abbr,equip_type_name,area_served_desc,tags
427741,214,,,,,151 E 43rd Street Boiler Outside Air Temperature,,,f,2,,Outside Air Temperature,76,1,48a28caae9465233ae425558563115d2,nyserda+0000097593+boiler-1+151 E 43rd Street Boiler Outside Air Temperature,36556,214,97593,BLR,Boiler,,"['boiler', 'hvac']"
427740,214,,,,,151 E 43rd Street Boiler Outside Air Enable Status,,,on/off,20,,Status,121,11,7edb1cf36cfd754406863377bb53a632,nyserda+0000097593+boiler-1+151 E 43rd Street Boiler Outside Air Enable Status,36556,214,97593,BLR,Boiler,,"['boiler', 'hvac']"
427739,214,,,,,151 E 43rd Street Boiler Haystack Online Status,,,?,23,,Virtual,434,18,c13d6518248cc1771b34948fb5f564ef,nyserda+0000097593+boiler-1+151 E 43rd Street Boiler Haystack Online Status,36556,214,97593,BLR,Boiler,,"['boiler', 'hvac']"
427738,214,,,,,151 E 43rd Street Boiler Flame Failure,,,on/off,20,,Failure Status,284,11,d61abc60837c7d0c2e8c18dd232026fc,nyserda+0000097593+boiler-1+151 E 43rd Street Boiler Flame Failure,36556,214,97593,BLR,Boiler,,"['boiler', 'hvac']"
205029,214,1577853900000.0,1559361600000.0,,,151 E 43rd Street Boiler Outdoor Air Temperature,151 E 43rd Street Boiler Outdoor Air Temperature,F,f,2,43.22,Outside Air Temperature,76,1,2fa583a230c85764670ba7014a00cf3d,nyserda+0000097593+hotWaterPlant+151 E 43rd Street Boiler Outdoor Air Temperature,36556,214,97593,BLR,Boiler,,"['boiler', 'hvac']"
205028,214,1577851200000.0,1559361600000.0,,,151 E 43rd Street Boiler Outdoor Air Enable Status,151 E 43rd Street Boiler Outdoor Air Enable Status,On/Off,on/off,20,true,Status,121,11,8d24651b7de1de5b96708649f4d17034,nyserda+0000097593+hotWaterPlant+151 E 43rd Street Boiler Outdoor Air Enable Status,36556,214,97593,BLR,Boiler,,"['boiler', 'hvac']"
205027,214,1577853900000.0,1559361600000.0,,,151 E 43rd Street Boiler Domestic Hot Water Temperature,151 E 43rd Street Boiler Domestic Hot Water Temperature,F,f,2,125.34,Hot Water Supply Temperature,88,1,2fa035655824ad45c0d66ae474b13540,nyserda+0000097593+hotWaterPlant+151 E 43rd Street Boiler Domestic Hot Water Temperature,36556,214,97593,BLR,Boiler,,"['boiler', 'hvac']"
205020,214,1577853900000.0,1559361600000.0,,,151 E 43rd Street Boiler Steam Pressure,151 E 43rd Street Boiler Steam Pressure,psi,psi,5,0.20,Steam Pressure,175,3,e496c79fb2c4491f41dbb4b6fbcc65be,nyserda+0000097593+boiler+151 E 43rd Street Boiler Steam Pressure,36556,214,97593,BLR,Boiler,,"['boiler', 'hvac']"
205019,214,1577853900000.0,1559361600000.0,,,151 E 43rd Street Boiler Hot Water Coil Temperature,151 E 43rd Street Boiler Hot Water Coil Temperature,F,f,2,212.51,Hot Water Supply Temperature,88,1,09b965a70e2483be3573bf82e5cdda5c,nyserda+0000097593+boiler+151 E 43rd Street Boiler Hot Water Coil Temperature,36556,214,97593,BLR,Boiler,,"['boiler', 'hvac']"
205018,214,1577768400000.0,1559361600000.0,,,151 E 43rd Street Boiler Flame Status,151 E 43rd Street Boiler Flame Status,On/Off,on/off,20,false,Status,121,11,c8d82034bf28e01712d44d3833e6cc17,nyserda+0000097593+boiler+151 E 43rd Street Boiler Flame Status,36556,214,97593,BLR,Boiler,,"['boiler', 'hvac']"
205017,214,1577853501000.0,1559361600000.0,,,151 E 43rd Street Boiler Boiler Status,151 E 43rd Street Boiler Boiler Status,On/Off,on/off,20,false,Status,121,11,7e78469021ae551f7277d5821977144c,nyserda+0000097593+boiler+151 E 43rd Street Boiler Boiler Status,36556,214,97593,BLR,Boiler,,"['boiler', 'hvac']"
205015,214,1577853900000.0,1559361600000.0,,,151 E 43rd Street Boiler Stack Temperature,151 E 43rd Street Boiler Stack Temperature,,?,23,222.95,Virtual,434,18,625c8322f6338534eacdb794799df430,nyserda+0000097593+Site-Virtual+151 E 43rd Street Boiler Stack Temperature,36556,214,97593,BLR,Boiler,,"['boiler', 'hvac']"
205014,214,1577851200000.0,1570034484000.0,,,151 E 43rd Street Boiler Season,151 E 43rd Street Boiler Season,,?,23,true,Virtual,434,18,98752df2147881cb5c53854fa6dc9641,nyserda+0000097593+Site-Virtual+151 E 43rd Street Boiler Season,36556,214,97593,BLR,Boiler,,"['boiler', 'hvac']"
205013,214,1577853900000.0,1559361600000.0,,,151 E 43rd Street Boiler Makeup Water,151 E 43rd Street Boiler Makeup Water,,?,23,0,Virtual,434,18,571603e64f337c7e180009b26dcc4414,nyserda+0000097593+Site-Virtual+151 E 43rd Street Boiler Makeup Water,36556,214,97593,BLR,Boiler,,"['boiler', 'hvac']"
205012,214,1577853501000.0,1559361600000.0,,,151 E 43rd Street Boiler Gas,151 E 43rd Street Boiler Gas,,?,23,false,Virtual,434,18,fa04ca4150619ff551a0b47528ed6298,nyserda+0000097593+Site-Virtual+151 E 43rd Street Boiler Gas,36556,214,97593,BLR,Boiler,,"['boiler', 'hvac']"
205009,214,1577853593000.0,1562960399000.0,,,151 E 43rd Street Boiler Call for Heat,151 E 43rd Street Boiler Call for Heat,,?,23,false,Virtual,434,18,0c0f9de9913da87a189b288103e25f30,nyserda+0000097593+Site-Virtual+151 E 43rd Street Boiler Call for Heat,36556,214,97593,BLR,Boiler,,"['boiler', 'hvac']"
