id_point,building_id,last_updated,first_updated,device,objectId,name_point,description,units,tagged_units,raw_unit_id,value,type,point_type_id,measurement_id,datasource_hash,topic,equip_id,id_bdg,name_bdg,equip_type_abbr,equip_type_name,area_served_desc,tags
209228,259,1535773500000.0,1520952300000.0,,,,Boiler 2_Heating HW Enable,On/Off,,20,No,Command,166,11,bf19d9861343e553a5645bfd32e65fa1,nyserda+0000082294+boiler2+Boiler 2_Heating HW Enable,19851,259,82294,BLR,Boiler,,"['boiler', 'hvac']"
209232,259,1535773500000.0,1520952300000.0,,,,Boiler 2_Heating HW Temp: Delta T,F,,2,17.9,Hot Water Differential Temperature,95,1,dc5b7fd04b46785349b34d2a9c5793db,nyserda+0000082294+boiler2+Boiler 2_Heating HW Temp: Delta T,19851,259,82294,BLR,Boiler,,"['boiler', 'hvac']"
209229,259,1535773500000.0,1520952300000.0,,,,Boiler 2_Heating HW Flow Status,On/Off,,20,No,Status,121,11,a0dacc3e801938fc7453627a4755a47b,nyserda+0000082294+boiler2+Boiler 2_Heating HW Flow Status,19851,259,82294,BLR,Boiler,,"['boiler', 'hvac']"
209224,259,1535773500000.0,1520952300000.0,,,,Boiler 2_Boiler Operating Capacity,,,23,0,Virtual,434,18,bf47d891e90b91a8c6893757b681e4a7,nyserda+0000082294+boiler2+Boiler 2_Boiler Operating Capacity,19851,259,82294,BLR,Boiler,,"['boiler', 'hvac']"
209230,259,1535773500000.0,1520952300000.0,,,,Boiler 2_Heating HW Pump Output,On/Off,,20,Off,Status,121,11,69079879463b639d181fffc7210af7a7,nyserda+0000082294+boiler2+Boiler 2_Heating HW Pump Output,19851,259,82294,BLR,Boiler,,"['boiler', 'hvac']"
209226,259,1535773500000.0,1517461200000.0,,,,Boiler 2_Config: Application Type,,,23,Heating HW,Virtual,434,18,2895ba4ecbc64436112a872b5b396b68,nyserda+0000082294+boiler2+Boiler 2_Config: Application Type,19851,259,82294,BLR,Boiler,,"['boiler', 'hvac']"
209223,259,1535773500000.0,1520952300000.0,,,,Boiler 2_Alarm Status,,,23,Normal,Virtual,434,18,98c81880b62dab8f909b055ef211db6e,nyserda+0000082294+boiler2+Boiler 2_Alarm Status,19851,259,82294,BLR,Boiler,,"['boiler', 'hvac']"
209225,259,1535773500000.0,1520952300000.0,,,,Boiler 2_Boiler Status,On/Off,,20,Off,Status,121,11,0e406c2638707cc721f14c5c030b0ae2,nyserda+0000082294+boiler2+Boiler 2_Boiler Status,19851,259,82294,BLR,Boiler,,"['boiler', 'hvac']"
209231,259,1535773500000.0,1520952300000.0,,,,Boiler 2_Heating HW Temp Setpoint: Active,F,,2,140,Hot Water Supply Temperature Setpoint,131,1,b01142a5f17b97923c886891f4a7f4a1,nyserda+0000082294+boiler2+Boiler 2_Heating HW Temp Setpoint: Active,19851,259,82294,BLR,Boiler,,"['boiler', 'hvac']"
209233,259,1535773500000.0,1520952300000.0,,,,Boiler 2_Heating HW Temp: Entering,F,,2,55.1,Hot Water Return Temperature,92,1,8a6ac1ce808bf996ce0bc4227e7e02c7,nyserda+0000082294+boiler2+Boiler 2_Heating HW Temp: Entering,19851,259,82294,BLR,Boiler,,"['boiler', 'hvac']"
209234,259,1535773500000.0,1520952300000.0,,,,Boiler 2_Heating HW Temp: Leaving,F,,2,73,Hot Water Supply Temperature,88,1,afa6b874afad530fbd2e80b50c3b7133,nyserda+0000082294+boiler2+Boiler 2_Heating HW Temp: Leaving,19851,259,82294,BLR,Boiler,,"['boiler', 'hvac']"
209227,259,1535773500000.0,1517461200000.0,,,,Boiler 2_Config: Boiler Type,,,23,Other,Virtual,434,18,869f5b7761987c94bae49628d0f78644,nyserda+0000082294+boiler2+Boiler 2_Config: Boiler Type,19851,259,82294,BLR,Boiler,,"['boiler', 'hvac']"
