id_point,building_id,last_updated,first_updated,device,objectId,name_point,description,units,tagged_units,raw_unit_id,value,type,point_type_id,measurement_id,datasource_hash,topic,equip_id,id_bdg,name_bdg,equip_type_abbr,equip_type_name,area_served_desc,tags
356115,468,1598932500000.0,1587136812000.0,,,51 Cross Street Boiler Target Building Temperature,,,f,2,70.0,Zone Temperature Setpoint,122,1,a6a24c89288cc1aac93608a9af545e9d,nyserda+0000159109+boiler-1+51 Cross Street Boiler Target Building Temperature,31245,468,159109,BLR,Boiler,,"['boiler', 'hvac']"
356114,468,1598929200000.0,1587136812000.0,,,51 Cross Street Boiler System Thermal Lockout,,,?,23,0.0,Virtual,434,18,4845d67514baa0fba3c937cd53f8e2c4,nyserda+0000159109+boiler-1+51 Cross Street Boiler System Thermal Lockout,31245,468,159109,BLR,Boiler,,"['boiler', 'hvac']"
356113,468,1598932500000.0,1587136812000.0,,,51 Cross Street Boiler Steam Pressure,,,psi,5,0.0,Steam Pressure,175,3,8f2eb929c615e4fad9a0754a06e3de00,nyserda+0000159109+boiler-1+51 Cross Street Boiler Steam Pressure,31245,468,159109,BLR,Boiler,,"['boiler', 'hvac']"
356112,468,1598932500000.0,1587136812000.0,,,51 Cross Street Boiler Stack Temperature,,,?,23,78.59,Virtual,434,18,6146be5c4ad6fc35baf7e62d0e120c36,nyserda+0000159109+boiler-1+51 Cross Street Boiler Stack Temperature,31245,468,159109,BLR,Boiler,,"['boiler', 'hvac']"
356111,468,1598929200000.0,1587136812000.0,,,51 Cross Street Boiler Season,,,?,23,0.0,Virtual,434,18,66d3f31ae85decc0d1357928d0bb80c5,nyserda+0000159109+boiler-1+51 Cross Street Boiler Season,31245,468,159109,BLR,Boiler,,"['boiler', 'hvac']"
356110,468,1598932500000.0,1587137400000.0,,,51 Cross Street Boiler Outside Air Temperature,,,f,2,68.29,Outside Air Temperature,76,1,16570c1fdf8bd4d183293d23ee34a679,nyserda+0000159109+boiler-1+51 Cross Street Boiler Outside Air Temperature,31245,468,159109,BLR,Boiler,,"['boiler', 'hvac']"
356109,468,1598929200000.0,1587136812000.0,,,51 Cross Street Boiler Outside Air Enable Status,,,on/off,20,0.0,Status,121,11,1e5540fe68efa5024f1599ee9ec4c3a9,nyserda+0000159109+boiler-1+51 Cross Street Boiler Outside Air Enable Status,31245,468,159109,BLR,Boiler,,"['boiler', 'hvac']"
356108,468,1598932500000.0,1587136812000.0,,,51 Cross Street Boiler Makeup Water,,,?,23,0.0,Virtual,434,18,0813369e487017d235b9ea353cd41592,nyserda+0000159109+boiler-1+51 Cross Street Boiler Makeup Water,31245,468,159109,BLR,Boiler,,"['boiler', 'hvac']"
356107,468,1598929200000.0,1587136812000.0,,,51 Cross Street Boiler Indoor Air Enable Status,,,on/off,20,1.0,Status,121,11,d9b284590d3535395b30a4844aaea2ed,nyserda+0000159109+boiler-1+51 Cross Street Boiler Indoor Air Enable Status,31245,468,159109,BLR,Boiler,,"['boiler', 'hvac']"
356106,468,1598929200000.0,1587137231000.0,,,51 Cross Street Boiler Haystack Online Status,,,on/off,20,1.0,Status,121,11,7b18d32f51adc2d0e276a193d3b7e4e4,nyserda+0000159109+boiler-1+51 Cross Street Boiler Haystack Online Status,31245,468,159109,BLR,Boiler,,"['boiler', 'hvac']"
356105,468,1598929200000.0,1587136812000.0,,,51 Cross Street Boiler Gas,,,?,23,0.0,Virtual,434,18,3cd010100d6dfa92265895bfe0755f0c,nyserda+0000159109+boiler-1+51 Cross Street Boiler Gas,31245,468,159109,BLR,Boiler,,"['boiler', 'hvac']"
