id_point,building_id,last_updated,first_updated,device,objectId,name_point,description,units,tagged_units,raw_unit_id,value,type,point_type_id,measurement_id,datasource_hash,topic,equip_id,id_bdg,name_bdg,equip_type_abbr,equip_type_name,area_served_desc,tags
204608,207,1552362300000.0,1526082300000.0,,,,Water Heater 3 - Unit Heater 3-1 Total Cost ($),,,23,0.0,Virtual,434,18,83962b6a063b90d4d6bc52de79de660a,nyserda+0000093944+hotWaterPlant-waterHeater3+Water Heater 3 - Unit Heater 3-1 Total Cost ($),19087,207,93944,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
204607,207,1552362300000.0,1526082300000.0,,,,Water Heater 3 - Unit Heater 3-1 Active Power(kW),kW,,17,204.0,Real Power,221,13,0a737d8fbcfb925533d7525f82d833ee,nyserda+0000093944+hotWaterPlant-waterHeater3+Water Heater 3 - Unit Heater 3-1 Active Power(kW),19087,207,93944,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
204610,207,1552362300000.0,1525147200000.0,,,,Water Heater 4 Total Cost ($),,,23,0.0,Virtual,434,18,af7f0e9482b082eb38e4780b645f0cbe,nyserda+0000093944+hotWaterPlant-waterHeater4+Water Heater 4 Total Cost ($),19088,207,93944,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
204609,207,1552362300000.0,1525147200000.0,,,,Water Heater 4 Active Power(kW),kW,,17,0.0,Real Power,221,13,d48b8daa3c079914110cc147fe08b66f,nyserda+0000093944+hotWaterPlant-waterHeater4+Water Heater 4 Active Power(kW),19088,207,93944,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
204612,207,1552362300000.0,1525147200000.0,,,,Water Heater 5 - Unit Heater 5 Total Cost ($),,,23,0.07,Virtual,434,18,36aef01108e5d3d6231c4c89a7fc943c,nyserda+0000093944+hotWaterPlant-waterHeater5+Water Heater 5 - Unit Heater 5 Total Cost ($),19089,207,93944,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
204611,207,1552362300000.0,1525147200000.0,,,,Water Heater 5 - Unit Heater 5 Active Power(kW),kW,,17,1.60,Real Power,221,13,da015302c703d9dac5ed96fb029805b3,nyserda+0000093944+hotWaterPlant-waterHeater5+Water Heater 5 - Unit Heater 5 Active Power(kW),19089,207,93944,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
204614,207,1552145400000.0,1525147200000.0,,,,Water Heater 6 Total Cost ($),,,23,0.0,Virtual,434,18,c19e35392ca950d0b044b492c37e5934,nyserda+0000093944+hotWaterPlant-waterHeater6+Water Heater 6 Total Cost ($),19090,207,93944,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
204613,207,1552145400000.0,1525147200000.0,,,,Water Heater 6 Active Power(kW),kW,,17,904.0,Real Power,221,13,ea27db05090b24cfe46f26b987c86b42,nyserda+0000093944+hotWaterPlant-waterHeater6+Water Heater 6 Active Power(kW),19090,207,93944,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
204616,207,1552362300000.0,1526082300000.0,,,,Water Heater 7 Total Cost ($),,,23,0.0,Virtual,434,18,e6ba2db916fa07d32745eeb483f1dd40,nyserda+0000093944+hotWaterPlant-waterHeater7+Water Heater 7 Total Cost ($),19091,207,93944,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
204615,207,1552362300000.0,1526082300000.0,,,,Water Heater 7 Active Power(kW),kW,,17,0.0,Real Power,221,13,dfcc5d37fe3fddcd90f90a145bc1dfed,nyserda+0000093944+hotWaterPlant-waterHeater7+Water Heater 7 Active Power(kW),19091,207,93944,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
