id_point,building_id,last_updated,first_updated,device,objectId,name_point,description,units,tagged_units,raw_unit_id,value,type,point_type_id,measurement_id,datasource_hash,topic,equip_id,id_bdg,name_bdg,equip_type_abbr,equip_type_name,area_served_desc,tags
267788,419,1567915500000.0,1551966900000.0,,,,221 E 71st St VAV-Loop UnoccupiedHW Sup TempResetSpt,,,23,10,Virtual,434,18,b6d6e1a0b7a8d47ad46512046e8766d0,nyserda+0000116399+hotWaterPlant+221 E 71st St VAV-Loop UnoccupiedHW Sup TempResetSpt,25981,419,116399,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
267787,419,1567915500000.0,1551966900000.0,,,,221 E 71st St VAV-Loop SteamHXCR2.2.3ValSig,%,,3,0,Steam Valve Position,194,7,9339c7a085ec4c903635fe7f466a680c,nyserda+0000116399+hotWaterPlant+221 E 71st St VAV-Loop SteamHXCR2.2.3ValSig,25981,419,116399,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
267786,419,1567915500000.0,1551966900000.0,,,,221 E 71st St VAV-Loop SteamHXCR2.1.3ValvSig,%,,3,0,Steam Valve Position,194,7,7704e043e0c25f9043998305e0c68fcc,nyserda+0000116399+hotWaterPlant+221 E 71st St VAV-Loop SteamHXCR2.1.3ValvSig,25981,419,116399,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
267785,419,1567915500000.0,1551966900000.0,,,,221 E 71st St VAV-Loop SteamHXCR1.2.3ValSig,%,,3,0,Steam Valve Position,194,7,4cfe3d0bbcd67a9153da956418109356,nyserda+0000116399+hotWaterPlant+221 E 71st St VAV-Loop SteamHXCR1.2.3ValSig,25981,419,116399,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
267784,419,1567915500000.0,1551966900000.0,,,,221 E 71st St VAV-Loop SteamHXCR1.1.3ValSig,%,,3,0,Steam Valve Position,194,7,c3b8956dae6794ab475da75fc71f9284,nyserda+0000116399+hotWaterPlant+221 E 71st St VAV-Loop SteamHXCR1.1.3ValSig,25981,419,116399,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
267783,419,1562160065000.0,1551969620000.0,,,,221 E 71st St VAV-Loop roof tank temp,,,23,true,Virtual,434,18,621ee6da348f2afbdecae380325fc9a9,nyserda+0000116399+hotWaterPlant+221 E 71st St VAV-Loop roof tank temp,25981,419,116399,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
267782,419,1567915500000.0,1551966900000.0,,,,221 E 71st St VAV-Loop Outside Air Temp,F,,2,81.57,Outside Air Temperature,76,1,40f156484c6af167c3b9fa3c682786cb,nyserda+0000116399+hotWaterPlant+221 E 71st St VAV-Loop Outside Air Temp,25981,419,116399,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
267781,419,1562160065000.0,1551969655000.0,,,,221 E 71st St VAV-Loop Occupancy Mode,Occ,,18,true,Occupancy Status,177,10,45734a4cdec2ef272f39359d4cb55a89,nyserda+0000116399+hotWaterPlant+221 E 71st St VAV-Loop Occupancy Mode,25981,419,116399,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
267780,419,1562160065000.0,1551969655000.0,,,,221 E 71st St VAV-Loop Lead HW Pump,On/Off,,20,true,Command,166,11,122bec2d9730c827a0db9743f7beb7a2,nyserda+0000116399+hotWaterPlant+221 E 71st St VAV-Loop Lead HW Pump,25981,419,116399,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
267779,419,1567915500000.0,1551966900000.0,,,,221 E 71st St VAV-Loop HW Supply Temp,F,,2,87.49,Hot Water Supply Temperature,88,1,7aaf31949db991f541d5babffae1db38,nyserda+0000116399+hotWaterPlant+221 E 71st St VAV-Loop HW Supply Temp,25981,419,116399,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
267778,419,1567915500000.0,1551966900000.0,,,,221 E 71st St VAV-Loop HW Return Temp,F,,2,84.72,Hot Water Return Temperature,92,1,9426149a4430995ba817e072d0c07a28,nyserda+0000116399+hotWaterPlant+221 E 71st St VAV-Loop HW Return Temp,25981,419,116399,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
267777,419,1567915500000.0,1551966900000.0,,,,221 E 71st St VAV-Loop HW Loop Diff Pressure,psi,,5,0.27,Hot Water Differential Pressure,107,3,92184a01c28360f85e73e040dff70384,nyserda+0000116399+hotWaterPlant+221 E 71st St VAV-Loop HW Loop Diff Pressure,25981,419,116399,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
