id_point,building_id,last_updated,first_updated,device,objectId,name_point,description,units,tagged_units,raw_unit_id,value,type,point_type_id,measurement_id,datasource_hash,topic,equip_id,id_bdg,name_bdg,equip_type_abbr,equip_type_name,area_served_desc,tags
284313,127,1609476300000.0,1601524800000.0,,,Selfhelp K2 Boiler Steam [2] Supply Temperature,,F,f,2,39,Hot Water Supply Temperature,88,1,a8a9a877495e37b9a209c9c274b9da91,nyserda+0000089089+hotWaterPlant+Selfhelp K2 Boiler Steam [2] Supply Temperature,17865,127,89089,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
284312,127,1609476300000.0,1593576000000.0,,,Selfhelp K2 Boiler Steam [2] LWCO Alarm Status,,?,?,23,AAAA,Virtual,434,18,d302486f09411f6901f04dc00df9827f,nyserda+0000089089+hotWaterPlant+Selfhelp K2 Boiler Steam [2] LWCO Alarm Status,17865,127,89089,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
284311,127,1609476300000.0,1593576000000.0,,,Selfhelp K2 Boiler Steam [2] Combustion Fan Status [2],,?,?,23,AAAA,Virtual,434,18,c8f8a2e6072c12f4a7ca2cdc16590d45,nyserda+0000089089+hotWaterPlant+Selfhelp K2 Boiler Steam [2] Combustion Fan Status [2],17865,127,89089,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
284309,127,1609476300000.0,1601524800000.0,,,Selfhelp K2 Boiler Steam [1] Supply Temperature,,F,f,2,187,Hot Water Supply Temperature,88,1,3d678cae7a9831b01b5d853ef65d0bcf,nyserda+0000089089+hotWaterPlant+Selfhelp K2 Boiler Steam [1] Supply Temperature,17865,127,89089,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
284308,127,1609476300000.0,1593576000000.0,,,Selfhelp K2 Boiler Steam [1] LWCO Alarm Status,,?,?,23,AAAA,Virtual,434,18,c802c059a5a5c97b5d577b0910f69290,nyserda+0000089089+hotWaterPlant+Selfhelp K2 Boiler Steam [1] LWCO Alarm Status,17865,127,89089,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
284307,127,1609476300000.0,1593576000000.0,,,Selfhelp K2 Boiler Steam [1] Combustion Fan Status [1],,?,?,23,AAAB,Virtual,434,18,55bd0dfc241f174701ec6392833d1349,nyserda+0000089089+hotWaterPlant+Selfhelp K2 Boiler Steam [1] Combustion Fan Status [1],17865,127,89089,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
284306,127,1609473600000.0,1601524800000.0,,,Selfhelp K2 Boiler Steam [1] Burner Flame Fail Contact,,?,?,23,1,Virtual,434,18,14a29341a08a22b4969c75b677dea610,nyserda+0000089089+hotWaterPlant+Selfhelp K2 Boiler Steam [1] Burner Flame Fail Contact,17865,127,89089,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
284305,127,1609476300000.0,1593576000000.0,,,Selfhelp K2 Boiler Steam [1] Alarm Status,,?,?,23,AAAA,Virtual,434,18,a64c2c7d6d6950b8e2d1a978d2145a62,nyserda+0000089089+hotWaterPlant+Selfhelp K2 Boiler Steam [1] Alarm Status,17865,127,89089,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
284304,127,1609476300000.0,1604203200000.0,,,Selfhelp K2 Boiler Room Zone Space Temperature,,F,f,2,72.38,Zone Temperature,77,1,1470ee5b39a0362cb6e6f7025c3ed0e3,nyserda+0000089089+hotWaterPlant+Selfhelp K2 Boiler Room Zone Space Temperature,17865,127,89089,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
284303,127,1609476300000.0,1601524800000.0,,,Selfhelp K2 Boiler Plant Steam Condensate Return Temperature [South],,F,f,2,107.07,Hot Water Return Temperature,92,1,6d208fa8a79e5307af17a6e19f9a3837,nyserda+0000089089+hotWaterPlant+Selfhelp K2 Boiler Plant Steam Condensate Return Temperature [South],17865,127,89089,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
