id_point,building_id,last_updated,first_updated,device,objectId,name_point,description,units,tagged_units,raw_unit_id,value,type,point_type_id,measurement_id,datasource_hash,topic,equip_id,id_bdg,name_bdg,equip_type_abbr,equip_type_name,area_served_desc,tags
414654,216,1598914800000.0,1598914800000.0,,,935 Ogden Avenue Boiler Season,,,?,23,0.0,Virtual,434,18,2b7173d3f91b44f0ba098ab738ae8667,nyserda+0000099313+boiler-1+935 Ogden Avenue Boiler Season,34989,216,99313,BLR,Boiler,,"['boiler', 'hvac']"
414653,216,1598917500000.0,1588495500000.0,,,935 Ogden Avenue Boiler Outside Air Temperature,,,f,2,74.48,Outside Air Temperature,76,1,5f8ee7c8103c917688b307a09825d49e,nyserda+0000099313+boiler-1+935 Ogden Avenue Boiler Outside Air Temperature,34989,216,99313,BLR,Boiler,,"['boiler', 'hvac']"
414652,216,1598914800000.0,1588492800000.0,,,935 Ogden Avenue Boiler Outside Air Enable Status,,,on/off,20,0.0,Status,121,11,d778b6efb33e6f9b0550edd0b3194d63,nyserda+0000099313+boiler-1+935 Ogden Avenue Boiler Outside Air Enable Status,34989,216,99313,BLR,Boiler,,"['boiler', 'hvac']"
414651,216,1598914800000.0,1588492800000.0,,,935 Ogden Avenue Boiler Oil,,,?,23,0.0,Virtual,434,18,4e291d1fda71ccb358df4b47c356adee,nyserda+0000099313+boiler-1+935 Ogden Avenue Boiler Oil,34989,216,99313,BLR,Boiler,,"['boiler', 'hvac']"
414650,216,1598832000000.0,1588464000000.0,,,935 Ogden Avenue Boiler Low Water Cutoff,,,?,23,0.0,Virtual,434,18,dfaab80d2470425520c5afabf1aab28b,nyserda+0000099313+boiler-1+935 Ogden Avenue Boiler Low Water Cutoff,34989,216,99313,BLR,Boiler,,"['boiler', 'hvac']"
414649,216,1598832000000.0,1588464000000.0,,,935 Ogden Avenue Boiler High Pressure Limit,,,on/off,20,0.0,High Pressure Alarm,444,11,74f9dc35c226e456c8d34eec81aefa13,nyserda+0000099313+boiler-1+935 Ogden Avenue Boiler High Pressure Limit,34989,216,99313,BLR,Boiler,,"['boiler', 'hvac']"
414648,216,1598914800000.0,1588492800000.0,,,935 Ogden Avenue Boiler Haystack Online Status,,,?,23,1.0,Virtual,434,18,f3f4049781d35a5be6c878c288bd36d0,nyserda+0000099313+boiler-1+935 Ogden Avenue Boiler Haystack Online Status,34989,216,99313,BLR,Boiler,,"['boiler', 'hvac']"
414647,216,1598914800000.0,1588492800000.0,,,935 Ogden Avenue Boiler Flame Failure,,,on/off,20,0.0,Failure Status,284,11,3598d7c1f6156b7e5a249f9c07589ca2,nyserda+0000099313+boiler-1+935 Ogden Avenue Boiler Flame Failure,34989,216,99313,BLR,Boiler,,"['boiler', 'hvac']"
414646,216,1598914800000.0,1588492800000.0,,,935 Ogden Avenue Boiler Call for Heat,,,?,23,0.0,Virtual,434,18,9b918aa2fea5e6273f5b794b2be5e5d6,nyserda+0000099313+boiler-1+935 Ogden Avenue Boiler Call for Heat,34989,216,99313,BLR,Boiler,,"['boiler', 'hvac']"
414645,216,1598914800000.0,1588492800000.0,,,935 Ogden Avenue Boiler Bypass Status,,,on/off,20,0.0,Status,121,11,73bff36fea4c18d696c7ff687ca452c5,nyserda+0000099313+boiler-1+935 Ogden Avenue Boiler Bypass Status,34989,216,99313,BLR,Boiler,,"['boiler', 'hvac']"
414644,216,1598914800000.0,1598914800000.0,,,935 Ogden Avenue Boiler Bypass Command,,,on/off,20,0.0,Command,166,11,170f1ab78d77c24310c666395a2da372,nyserda+0000099313+boiler-1+935 Ogden Avenue Boiler Bypass Command,34989,216,99313,BLR,Boiler,,"['boiler', 'hvac']"
205076,216,1598917500000.0,1548045900000.0,,,935 Ogden Avenue Boiler Condensate Return Temperature,935 Ogden Avenue Boiler Condensate Return Temperature,F,f,2,85.08,Condenser Water Return Temperature,388,1,838b6ceee392021349e4b3e2944b1911,nyserda+0000099313+boiler+935 Ogden Avenue Boiler Condensate Return Temperature,34989,216,99313,BLR,Boiler,,"['boiler', 'hvac']"
205075,216,1598917500000.0,1548045900000.0,,,935 Ogden Avenue Boiler Target Building Temperature,935 Ogden Avenue Boiler Target Building Temperature,,?,23,0.0,Virtual,434,18,d2365a2ddb4e17a708faf3f93400cebf,nyserda+0000099313+boiler+935 Ogden Avenue Boiler Target Building Temperature,34989,216,99313,BLR,Boiler,,"['boiler', 'hvac']"
205074,216,1598917574000.0,1548045390000.0,,,935 Ogden Avenue Boiler Boiler Status,935 Ogden Avenue Boiler Boiler Status,On/Off,on/off,20,0.0,Status,121,11,1617992cd3fe94989f557b10669e5be2,nyserda+0000099313+boiler+935 Ogden Avenue Boiler Boiler Status,34989,216,99313,BLR,Boiler,,"['boiler', 'hvac']"
205073,216,1598917500000.0,1548045900000.0,,,935 Ogden Avenue Boiler Domestic Hot Water Temperature,935 Ogden Avenue Boiler Domestic Hot Water Temperature,F,f,2,104.16,Hot Water Supply Temperature,88,1,dfcc3e2eb6ad95d8f749c157599df230,nyserda+0000099313+boiler+935 Ogden Avenue Boiler Domestic Hot Water Temperature,34989,216,99313,BLR,Boiler,,"['boiler', 'hvac']"
205072,216,1598917500000.0,1550695500000.0,,,935 Ogden Avenue Boiler Aquastat Temperature,935 Ogden Avenue Boiler Aquastat Temperature,F,?,23,390.93,Virtual,434,18,43e6054f4c4fcb5339ccae7d4bd0fbb6,nyserda+0000099313+boiler+935 Ogden Avenue Boiler Aquastat Temperature,34989,216,99313,BLR,Boiler,,"['boiler', 'hvac']"
205071,216,1550682000000.0,1550642400000.0,,,935 Ogden Avenue Boiler Outdoor Air Enable Status,935 Ogden Avenue Boiler Outdoor Air Enable Status,On/Off,on/off,20,true,Status,121,11,637d3099a54c526107c75f4413ce4de5,nyserda+0000099313+boiler+935 Ogden Avenue Boiler Outdoor Air Enable Status,34989,216,99313,BLR,Boiler,,"['boiler', 'hvac']"
205070,216,1598917500000.0,1548969300000.0,,,935 Ogden Avenue Boiler Condensate Return Temperature Setpoint,935 Ogden Avenue Boiler Condensate Return Temperature Setpoint,F,f,2,165.0,Condenser Water Return Temperature Setpoint,389,1,bedd62acf31b9462e5f28828c3545cfd,nyserda+0000099313+boiler+935 Ogden Avenue Boiler Condensate Return Temperature Setpoint,34989,216,99313,BLR,Boiler,,"['boiler', 'hvac']"
205069,216,1598918251000.0,1548045900000.0,,,935 Ogden Avenue Boiler Stack Temperature,935 Ogden Avenue Boiler Stack Temperature,,?,23,192.01,Virtual,434,18,cbacd7ac53ca0b953929cb1bd90b4614,nyserda+0000099313+boiler+935 Ogden Avenue Boiler Stack Temperature,34989,216,99313,BLR,Boiler,,"['boiler', 'hvac']"
205068,216,1598917500000.0,1548045900000.0,,,935 Ogden Avenue Boiler Hot Water Coil Temperature,935 Ogden Avenue Boiler Hot Water Coil Temperature,F,f,2,153.76,Hot Water Supply Temperature,88,1,373fee6cbc77fb55a6c5d44c80c27ae4,nyserda+0000099313+boiler+935 Ogden Avenue Boiler Hot Water Coil Temperature,34989,216,99313,BLR,Boiler,,"['boiler', 'hvac']"
205067,216,1598917574000.0,1548045390000.0,,,935 Ogden Avenue Boiler Gas,935 Ogden Avenue Boiler Gas,,?,23,0.0,Virtual,434,18,8e236b7fc16e82cbc941103c307576d5,nyserda+0000099313+boiler+935 Ogden Avenue Boiler Gas,34989,216,99313,BLR,Boiler,,"['boiler', 'hvac']"
205066,216,1598917500000.0,1550683800000.0,,,935 Ogden Avenue Boiler Gas Consumption,935 Ogden Avenue Boiler Gas Consumption,therm,btu,14,0.0,Gas Consumption,400,14,348baa777e41b8f9d0c1ddbb7a033fe7,nyserda+0000099313+boiler+935 Ogden Avenue Boiler Gas Consumption,34989,216,99313,BLR,Boiler,,"['boiler', 'hvac']"
205065,216,1598917500000.0,1548045900000.0,,,935 Ogden Avenue Boiler Makeup Water,935 Ogden Avenue Boiler Makeup Water,ft3,?,23,0.0,Virtual,434,18,dd2c606305cdc7bd30d07e777b9f6418,nyserda+0000099313+boiler+935 Ogden Avenue Boiler Makeup Water,34989,216,99313,BLR,Boiler,,"['boiler', 'hvac']"
205064,216,1598917500000.0,1548045900000.0,,,935 Ogden Avenue Boiler Effective Building Temperature,935 Ogden Avenue Boiler Effective Building Temperature,F,?,23,79.81,Virtual,434,18,a31a1f7eaf6edde22175988ec9609ed6,nyserda+0000099313+boiler+935 Ogden Avenue Boiler Effective Building Temperature,34989,216,99313,BLR,Boiler,,"['boiler', 'hvac']"
205063,216,1551571200000.0,1548045900000.0,,,935 Ogden Avenue Boiler Outdoor Air Temperature,935 Ogden Avenue Boiler Outdoor Air Temperature,F,f,2,40.80,Outside Air Temperature,76,1,453e59012d2191dca38f3466f9326f43,nyserda+0000099313+boiler+935 Ogden Avenue Boiler Outdoor Air Temperature,34989,216,99313,BLR,Boiler,,"['boiler', 'hvac']"
