id_point,building_id,last_updated,first_updated,device,objectId,name_point,description,units,tagged_units,raw_unit_id,value,type,point_type_id,measurement_id,datasource_hash,topic,equip_id,id_bdg,name_bdg,equip_type_abbr,equip_type_name,area_served_desc,tags
209532,259,1535773500000.0,1520976600000.0,,,,Domestic Hot Water Plant_Prod Temp: Supply,F,,2,199,Hot Water Supply Temperature,88,1,9d69c6cb1f3dc771ab82ffdab9a07585,nyserda+0000082294+domesticHotWaterPlant+Domestic Hot Water Plant_Prod Temp: Supply,19894,259,82294,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
209531,259,1535773500000.0,1517461200000.0,,,,Domestic Hot Water Plant_Load: Calc,,,23,0,Virtual,434,18,35319b855d9d9f0b344822c1de3d1cee,nyserda+0000082294+domesticHotWaterPlant+Domestic Hot Water Plant_Load: Calc,19894,259,82294,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
209530,259,1535773500000.0,1520976600000.0,,,,Domestic Hot Water Plant_Dist Supply Temp,F,,2,183,Hot Water Supply Temperature,88,1,bbabc1414260ed26b4f9700c8a3b4701,nyserda+0000082294+domesticHotWaterPlant+Domestic Hot Water Plant_Dist Supply Temp,19894,259,82294,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
209534,259,1535773500000.0,1517461200000.0,,,,Domestic Hot Water System_System Enable,On/Off,,20,Yes,Command,166,11,a54bb6661d7005946dda6bd4fc27fa2d,nyserda+0000082294+domesticHotWaterPlant+Domestic Hot Water System_System Enable,19894,259,82294,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
209533,259,1535773500000.0,1517461200000.0,,,,Domestic Hot Water System_Load: Calc,,,23,0,Virtual,434,18,76480b4e1d789f4e205b0ea37bc4435d,nyserda+0000082294+domesticHotWaterPlant+Domestic Hot Water System_Load: Calc,19894,259,82294,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
209529,259,1535773500000.0,1517461200000.0,,,,Domestic Hot Water Plant_Config: Application Type,,,23,Domestic HW,Virtual,434,18,f4df2b484143ba82d7a3d5dde2bf01c4,nyserda+0000082294+domesticHotWaterPlant+Domestic Hot Water Plant_Config: Application Type,19894,259,82294,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
209952,259,1535773500000.0,1520952300000.0,,,,Hot Water Plant_Dist Supply Temp Setpoint: Active,F,,2,140,Hot Water Supply Temperature Setpoint,131,1,ab4b1cd8b66fd3e9efc27bc8463db7a8,nyserda+0000082294+hotWaterPlant+Hot Water Plant_Dist Supply Temp Setpoint: Active,19982,259,82294,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
209947,259,1535773500000.0,1520952300000.0,,,,Hot Water Plant_Dist Delta T: Active,F,,2,1,Hot Water Differential Temperature,95,1,23d9026f923d4cdc68a876e398a11fa2,nyserda+0000082294+hotWaterPlant+Hot Water Plant_Dist Delta T: Active,19982,259,82294,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
209946,259,1535773500000.0,1517461200000.0,,,,Hot Water Plant_Dist Delta T - Design,,,23,20,Virtual,434,18,04e6bfe49ef038b94f66d1c5a70d4618,nyserda+0000082294+hotWaterPlant+Hot Water Plant_Dist Delta T - Design,19982,259,82294,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
209957,259,1535773500000.0,1517461200000.0,,,,Hot Water System_System Enable,On/Off,,20,No,Command,166,11,951de9a0bf1d5af7df72e0775df0c489,nyserda+0000082294+hotWaterPlant+Hot Water System_System Enable,19982,259,82294,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
