id_point,building_id,last_updated,first_updated,device,objectId,name_point,description,units,tagged_units,raw_unit_id,value,type,point_type_id,measurement_id,datasource_hash,topic,equip_id,id_bdg,name_bdg,equip_type_abbr,equip_type_name,area_served_desc,tags
197400,128,1577853900000.0,1535773500000.0,,,,800 Grand Concourse Boiler Outdoor Air Temperature,F,,2,43.63,Outside Air Temperature,76,1,9b5939d98597cc57c700f6c9929c03f9,nyserda+0000093623+hotWaterPlant+800 Grand Concourse Boiler Outdoor Air Temperature,17874,128,93623,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
197398,128,1577768400000.0,1550005137000.0,,,,800 Grand Concourse Boiler Flame Status,On/Off,,20,false,Status,121,11,2726d761acb584d98ee90f648caae879,nyserda+0000093623+hotWaterPlant+800 Grand Concourse Boiler Flame Status,17874,128,93623,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
197395,128,1577853900000.0,1535773500000.0,,,,800 Grand Concourse Boiler Condensate Return Temp North,F,,2,190.17,Condenser Water Return Temperature,388,1,aa5aaee397de34d57fa2b5b66fbf51d3,nyserda+0000093623+hotWaterPlant+800 Grand Concourse Boiler Condensate Return Temp North,17874,128,93623,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
197394,128,1577851200000.0,1535770800000.0,,,,800 Grand Concourse Boiler Bypass Status,%,,3,false,Hot Water Bypass Valve Position,402,7,e4176bd2d6172d68d66bc11af04dc198,nyserda+0000093623+hotWaterPlant+800 Grand Concourse Boiler Bypass Status,17874,128,93623,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
197397,128,1577853900000.0,1535773500000.0,,,,800 Grand Concourse Boiler Domestic Hot Water Post-Mix Temp,F,,2,128.56,Hot Water Supply Temperature,88,1,a98d04bcd1cdb8d0ff8b9fb5efcad4c9,nyserda+0000093623+hotWaterPlant+800 Grand Concourse Boiler Domestic Hot Water Post-Mix Temp,17874,128,93623,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
197399,128,1577851200000.0,1539987434000.0,,,,800 Grand Concourse Boiler Outdoor Air Enable Status,On/Off,,20,true,Status,121,11,587471e7c0793049d0f981d2158d688e,nyserda+0000093623+hotWaterPlant+800 Grand Concourse Boiler Outdoor Air Enable Status,17874,128,93623,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
197404,128,1577854628000.0,1535745600000.0,,,,800 Grand Concourse Boiler Valve Position Zone 1,%,,3,true,Damper Position,147,7,10ab06b0c73398e1ff15f5ef228af64c,nyserda+0000093623+hotWaterPlant+800 Grand Concourse Boiler Valve Position Zone 1,17874,128,93623,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
197405,128,1577854698000.0,1535670000000.0,,,,800 Grand Concourse Boiler Valve Position Zone 2,%,,3,false,Damper Position,147,7,f758641cf227bd22e6717e530fdcfcc8,nyserda+0000093623+hotWaterPlant+800 Grand Concourse Boiler Valve Position Zone 2,17874,128,93623,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
197403,128,1577853900000.0,1539963406000.0,,,,800 Grand Concourse Boiler Target Building Temp Zone 2,F,,2,76.51,Zone Temperature,77,1,b990a8cb3ad1a357f91eb56b851f89f1,nyserda+0000093623+hotWaterPlant+800 Grand Concourse Boiler Target Building Temp Zone 2,17874,128,93623,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
197402,128,1577853900000.0,1539963406000.0,,,,800 Grand Concourse Boiler Target Building Temp Zone 1,F,,2,76.51,Zone Temperature,77,1,ddcddce09202e84e8ebbcae38b935858,nyserda+0000093623+hotWaterPlant+800 Grand Concourse Boiler Target Building Temp Zone 1,17874,128,93623,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
197401,128,1577854741000.0,1535773500000.0,,,,800 Grand Concourse Boiler Steam Pressure,psi,,5,2.09,Steam Pressure,175,3,707281647d165771ae55dd2e022ba068,nyserda+0000093623+hotWaterPlant+800 Grand Concourse Boiler Steam Pressure,17874,128,93623,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
197396,128,1577853900000.0,1535773500000.0,,,,800 Grand Concourse Boiler Condensate Return Temp South,F,,2,193.97,Condenser Water Return Temperature,388,1,1593d5b5bb0990a0b3f3d8c1bdfb0cd4,nyserda+0000093623+hotWaterPlant+800 Grand Concourse Boiler Condensate Return Temp South,17874,128,93623,HWS,Hot Water Plant,,"['hvac', 'hotWaterPlant']"
