id_point,building_id,last_updated,first_updated,device,objectId,name_point,description,units,tagged_units,raw_unit_id,value,type,point_type_id,measurement_id,datasource_hash,topic,equip_id,id_bdg,name_bdg,equip_type_abbr,equip_type_name,area_served_desc,tags
200589,163,1577853900000.0,1546317900000.0,,,,220 E 27th Street Boiler Steam Pressure,psi,,5,0,Steam Pressure,175,3,9b46be49ffe40e6268ef84d849202460,nyserda+0000102854+boiler+220 E 27th Street Boiler Steam Pressure,18488,163,102854,BLR,Boiler,,"['boiler', 'hvac']"
200583,163,1577853900000.0,1546317900000.0,,,,220 E 27th Street Boiler Condensate Return Temperature Setpoint,F,,2,150,Condenser Water Return Temperature Setpoint,389,1,2d37706f0b14e6550d50bddeab440671,nyserda+0000102854+boiler+220 E 27th Street Boiler Condensate Return Temperature Setpoint,18488,163,102854,BLR,Boiler,,"['boiler', 'hvac']"
200586,163,1577853900000.0,1546317900000.0,,,,220 E 27th Street Boiler Hot Water Coil Temperature,F,,2,162.43,Hot Water Supply Temperature,88,1,f830bc8ce28048b9303874628a4d3732,nyserda+0000102854+boiler+220 E 27th Street Boiler Hot Water Coil Temperature,18488,163,102854,BLR,Boiler,,"['boiler', 'hvac']"
200584,163,1577853900000.0,1546317900000.0,,,,220 E 27th Street Boiler Domestic Hot Water Temperature,F,,2,121.92,Hot Water Supply Temperature,88,1,3269c51c13532a79fb16608eb3940889,nyserda+0000102854+boiler+220 E 27th Street Boiler Domestic Hot Water Temperature,18488,163,102854,BLR,Boiler,,"['boiler', 'hvac']"
200588,163,1577853900000.0,1546317900000.0,,,,220 E 27th Street Boiler Outdoor Air Temperature,F,,2,41.37,Outside Air Temperature,76,1,59f1bd290641526cf753bddf37fd7e46,nyserda+0000102854+boiler+220 E 27th Street Boiler Outdoor Air Temperature,18488,163,102854,BLR,Boiler,,"['boiler', 'hvac']"
200582,163,1577853900000.0,1546317900000.0,,,,220 E 27th Street Boiler Condensate Return Temperature,F,,2,71.10,Condenser Water Return Temperature,388,1,eb2bf55521128032b4dfe28b580af67a,nyserda+0000102854+boiler+220 E 27th Street Boiler Condensate Return Temperature,18488,163,102854,BLR,Boiler,,"['boiler', 'hvac']"
200581,163,1577853035000.0,1546317748000.0,,,,220 E 27th Street Boiler Burner Status,On/Off,,20,false,Status,121,11,58ff2d3e38c43319ea96001c705928db,nyserda+0000102854+boiler+220 E 27th Street Boiler Burner Status,18488,163,102854,BLR,Boiler,,"['boiler', 'hvac']"
200587,163,1577851200000.0,1546315200000.0,,,,220 E 27th Street Boiler Outdoor Air Enable Status,On/Off,,20,true,Status,121,11,a7e2a0ca0c1c9e2f253f8880cb989b89,nyserda+0000102854+boiler+220 E 27th Street Boiler Outdoor Air Enable Status,18488,163,102854,BLR,Boiler,,"['boiler', 'hvac']"
200580,163,1577853034000.0,1546317747000.0,,,,220 E 27th Street Boiler Boiler Status,On/Off,,20,false,Status,121,11,4d9fe981a73309d7a4723a413fc1f47b,nyserda+0000102854+boiler+220 E 27th Street Boiler Boiler Status,18488,163,102854,BLR,Boiler,,"['boiler', 'hvac']"
200585,163,1577851200000.0,1546315200000.0,,,,220 E 27th Street Boiler Flame Status,On/Off,,20,false,Status,121,11,37dae26146b8fe5953d53957100f82e8,nyserda+0000102854+boiler+220 E 27th Street Boiler Flame Status,18488,163,102854,BLR,Boiler,,"['boiler', 'hvac']"
