id_point,building_id,last_updated,first_updated,device,objectId,name_point,description,units,tagged_units,raw_unit_id,value,type,point_type_id,measurement_id,datasource_hash,topic,equip_id,id_bdg,name_bdg,equip_type_abbr,equip_type_name,area_served_desc,tags
310152,441,1560485100000.0,1550543100000.0,,,245 E 149th St. Boiler-5 Air Temp,,?,?,23,61.60,Virtual,434,18,a6e1fd4b1b0c0e8956a037e17a2199a3,nyserda+0000088737+boiler-5+245 E 149th St. Boiler-5 Air Temp,28801,441,88737,BLR,Boiler,,"['boiler', 'hvac']"
310153,441,1560485100000.0,1550543100000.0,,,245 E 149th St. Boiler-5 Exhaust Temp,,F,f,2,169.51,Exhaust Air Temperature,86,1,8ea0bf921d64cdfdb2ec58a4211d9fbb,nyserda+0000088737+boiler-5+245 E 149th St. Boiler-5 Exhaust Temp,28801,441,88737,BLR,Boiler,,"['boiler', 'hvac']"
310151,441,1560571200000.0,1550504352000.0,,,225 E 149th St. Boiler-4 Fault Code,,?,?,23,0,Virtual,434,18,5792449b2ea26cf8bb33b8dd37cb6fd6,nyserda+0000088737+boiler-5+225 E 149th St. Boiler-4 Fault Code,28801,441,88737,BLR,Boiler,,"['boiler', 'hvac']"
310162,441,1560571200000.0,1550543400000.0,,,245 E 149th St. Boiler-5 Unit Status,,?,?,23,0,Virtual,434,18,d768a34dbdeb377f9ba53a2f74c62efd,nyserda+0000088737+boiler-5+245 E 149th St. Boiler-5 Unit Status,28801,441,88737,BLR,Boiler,,"['boiler', 'hvac']"
310161,441,1560485100000.0,1550543400000.0,,,245 E 149th St. Boiler-5 Oxygen Level,,?,?,23,0,Virtual,434,18,c8cd40838ea778f2aa288a42575e3ce6,nyserda+0000088737+boiler-5+245 E 149th St. Boiler-5 Oxygen Level,28801,441,88737,BLR,Boiler,,"['boiler', 'hvac']"
310160,441,1560485100000.0,1550543400000.0,,,245 E 149th St. Boiler-5 Outlet Temp,,?,?,23,109.40,Virtual,434,18,e789cd252a4bf60353c190794ebcde05,nyserda+0000088737+boiler-5+245 E 149th St. Boiler-5 Outlet Temp,28801,441,88737,BLR,Boiler,,"['boiler', 'hvac']"
310159,441,1560485100000.0,1550543400000.0,,,245 E 149th St. Boiler-5 Inlet Temp,,?,?,23,76.27,Virtual,434,18,8d5159594f558f145444b82aa77f2939,nyserda+0000088737+boiler-5+245 E 149th St. Boiler-5 Inlet Temp,28801,441,88737,BLR,Boiler,,"['boiler', 'hvac']"
310158,441,1560485100000.0,1550543400000.0,,,245 E 149th St. Boiler-5 Flame Strength,,?,?,23,0,Virtual,434,18,e34d3b3e2a54a8b8be578045c071b6ca,nyserda+0000088737+boiler-5+245 E 149th St. Boiler-5 Flame Strength,28801,441,88737,BLR,Boiler,,"['boiler', 'hvac']"
310157,441,1560485100000.0,1550543400000.0,,,245 E 149th St. Boiler-5 Fire Rate Out,,?,?,23,0,Virtual,434,18,7449ece7426bf1b67a4ae770095b6567,nyserda+0000088737+boiler-5+245 E 149th St. Boiler-5 Fire Rate Out,28801,441,88737,BLR,Boiler,,"['boiler', 'hvac']"
310156,441,1560485100000.0,1550543400000.0,,,245 E 149th St. Boiler-5 Fire Rate In,,?,?,23,0,Virtual,434,18,3a2630de9f826fd51874d0ea1ca0c081,nyserda+0000088737+boiler-5+245 E 149th St. Boiler-5 Fire Rate In,28801,441,88737,BLR,Boiler,,"['boiler', 'hvac']"
310155,441,1560485100000.0,1550543400000.0,,,245 E 149th St. Boiler-5 FFWD Temp,,?,?,23,168.60,Virtual,434,18,d9adb60dbd4a60091c9e0fd3b60513cc,nyserda+0000088737+boiler-5+245 E 149th St. Boiler-5 FFWD Temp,28801,441,88737,BLR,Boiler,,"['boiler', 'hvac']"
310154,441,1560571200000.0,1550543096000.0,,,245 E 149th St. Boiler-5 Fault Code,,?,?,23,0,Virtual,434,18,aa51e9aa786375b3aa147afdce5f980c,nyserda+0000088737+boiler-5+245 E 149th St. Boiler-5 Fault Code,28801,441,88737,BLR,Boiler,,"['boiler', 'hvac']"
